AnzahlFall,Datum,FID,IstErkrankungsbeginn
5.0,2020-03-09 01:00:00,12752135,1.0
18.0,2020-03-09 01:00:00,12752509,1.0
3.0,2020-03-09 01:00:00,12752510,0.0
2.0,2020-03-09 01:00:00,12752883,1.0
5.0,2020-03-09 01:00:00,12753257,1.0
4.0,2020-03-09 01:00:00,12753631,1.0
6.0,2020-03-09 01:00:00,12754005,1.0
2.0,2020-03-09 01:00:00,12754006,0.0
7.0,2020-03-09 01:00:00,12754379,1.0
13.0,2020-03-09 01:00:00,12754753,1.0
5.0,2020-03-09 01:00:00,12755127,1.0
7.0,2020-03-09 01:00:00,12755501,1.0
5.0,2020-03-09 01:00:00,12755875,1.0
8.0,2020-03-09 01:00:00,12756249,1.0
4.0,2020-03-09 01:00:00,12756623,1.0
3.0,2020-03-09 01:00:00,12756997,1.0
5.0,2020-03-09 01:00:00,12757371,1.0
2.0,2020-03-09 01:00:00,12757372,0.0
3.0,2020-03-09 01:00:00,12757745,1.0
8.0,2020-03-09 01:00:00,12758119,1.0
6.0,2020-03-09 01:00:00,12758493,1.0
16.0,2020-03-09 01:00:00,12758867,1.0
1.0,2020-03-09 01:00:00,12759241,1.0
1.0,2020-03-09 01:00:00,12759242,0.0
4.0,2020-03-09 01:00:00,12760363,1.0
9.0,2020-03-09 01:00:00,12760737,1.0
6.0,2020-03-09 01:00:00,12761485,1.0
5.0,2020-03-09 01:00:00,12761859,1.0
7.0,2020-03-09 01:00:00,12762233,1.0
4.0,2020-03-09 01:00:00,12762607,1.0
3.0,2020-03-09 01:00:00,12762981,1.0
16.0,2020-03-09 01:00:00,12763355,1.0
1.0,2020-03-09 01:00:00,12763729,1.0
7.0,2020-03-09 01:00:00,12764103,1.0
1.0,2020-03-09 01:00:00,12764477,1.0
11.0,2020-03-09 01:00:00,12764851,1.0
5.0,2020-03-09 01:00:00,12765225,1.0
1.0,2020-03-09 01:00:00,12765599,1.0
1.0,2020-03-09 01:00:00,12765600,0.0
5.0,2020-03-09 01:00:00,12765973,1.0
5.0,2020-03-09 01:00:00,12766347,1.0
1.0,2020-03-09 01:00:00,12766721,1.0
4.0,2020-03-09 01:00:00,12767095,1.0
1.0,2020-03-09 01:00:00,12767096,0.0
6.0,2020-03-09 01:00:00,12767469,1.0
3.0,2020-03-09 01:00:00,12767843,1.0
7.0,2020-03-09 01:00:00,12768217,1.0
6.0,2020-03-09 01:00:00,12768591,1.0
1.0,2020-03-09 01:00:00,12768592,0.0
7.0,2020-03-09 01:00:00,12768965,1.0
7.0,2020-03-09 01:00:00,12769339,1.0
2.0,2020-03-09 01:00:00,12769713,1.0
3.0,2020-03-09 01:00:00,12770087,1.0
8.0,2020-03-09 01:00:00,12770461,1.0
5.0,2020-03-09 01:00:00,12771209,1.0
2.0,2020-03-09 01:00:00,12771583,1.0
1.0,2020-03-09 01:00:00,12772705,1.0
1.0,2020-03-09 01:00:00,12773079,1.0
1.0,2020-03-09 01:00:00,12773453,1.0
2.0,2020-03-09 01:00:00,12773827,1.0
1.0,2020-03-09 01:00:00,12774201,1.0
2.0,2020-03-09 01:00:00,12774575,1.0
1.0,2020-03-09 01:00:00,12774950,0.0
2.0,2020-03-09 01:00:00,12775324,0.0
1.0,2020-03-09 01:00:00,12775697,1.0
2.0,2020-03-09 01:00:00,12776071,1.0
3.0,2020-03-09 01:00:00,12776445,1.0
1.0,2020-03-09 01:00:00,12776819,1.0
1.0,2020-03-09 01:00:00,12778315,1.0
2.0,2020-03-09 01:00:00,12779063,1.0
1.0,2020-03-09 01:00:00,12779811,1.0
7.0,2020-03-09 01:00:00,12780185,1.0
4.0,2020-03-09 01:00:00,12780559,1.0
3.0,2020-03-09 01:00:00,12781307,1.0
4.0,2020-03-09 01:00:00,12781681,1.0
3.0,2020-03-09 01:00:00,12782429,1.0
1.0,2020-03-09 01:00:00,12782804,0.0
1.0,2020-03-09 01:00:00,12783925,1.0
2.0,2020-03-09 01:00:00,12784299,1.0
3.0,2020-03-09 01:00:00,12784673,1.0
1.0,2020-03-09 01:00:00,12785421,1.0
37.0,2020-03-09 01:00:00,12786169,1.0
3.0,2020-03-09 01:00:00,12786170,0.0
6.0,2020-03-09 01:00:00,12786543,1.0
29.0,2020-03-09 01:00:00,12786917,1.0
11.0,2020-03-09 01:00:00,12787291,1.0
23.0,2020-03-09 01:00:00,12787665,1.0
11.0,2020-03-09 01:00:00,12788039,1.0
5.0,2020-03-09 01:00:00,12788413,1.0
16.0,2020-03-09 01:00:00,12788787,1.0
36.0,2020-03-09 01:00:00,12789161,1.0
10.0,2020-03-09 01:00:00,12789535,1.0
3.0,2020-03-09 01:00:00,12789909,1.0
1.0,2020-03-09 01:00:00,12789910,0.0
4.0,2020-03-09 01:00:00,12790657,1.0
1.0,2020-03-09 01:00:00,12791031,1.0
6.0,2020-03-09 01:00:00,12791405,1.0
7.0,2020-03-09 01:00:00,12791779,1.0
9.0,2020-03-09 01:00:00,12792153,1.0
1.0,2020-03-09 01:00:00,12792154,0.0
5.0,2020-03-09 01:00:00,12792527,1.0
10.0,2020-03-09 01:00:00,12792901,1.0
1.0,2020-03-09 01:00:00,12792902,0.0
4.0,2020-03-09 01:00:00,12793275,1.0
14.0,2020-03-09 01:00:00,12793649,1.0
1.0,2020-03-09 01:00:00,12794023,1.0
15.0,2020-03-09 01:00:00,12794397,1.0
4.0,2020-03-09 01:00:00,12794771,1.0
4.0,2020-03-09 01:00:00,12795145,1.0
8.0,2020-03-09 01:00:00,12795519,1.0
17.0,2020-03-09 01:00:00,12795893,1.0
6.0,2020-03-09 01:00:00,12796267,1.0
11.0,2020-03-09 01:00:00,12796641,1.0
1.0,2020-03-09 01:00:00,12797015,1.0
7.0,2020-03-09 01:00:00,12797389,1.0
1.0,2020-03-09 01:00:00,12797763,1.0
1.0,2020-03-09 01:00:00,12797764,0.0
6.0,2020-03-09 01:00:00,12798137,1.0
7.0,2020-03-09 01:00:00,12798511,1.0
17.0,2020-03-09 01:00:00,12799259,1.0
31.0,2020-03-09 01:00:00,12799633,1.0
11.0,2020-03-09 01:00:00,12800007,1.0
7.0,2020-03-09 01:00:00,12800381,1.0
8.0,2020-03-09 01:00:00,12800755,1.0
4.0,2020-03-09 01:00:00,12801129,1.0
13.0,2020-03-09 01:00:00,12801503,1.0
10.0,2020-03-09 01:00:00,12801877,1.0
6.0,2020-03-09 01:00:00,12802251,1.0
3.0,2020-03-09 01:00:00,12802625,1.0
51.0,2020-03-09 01:00:00,12802999,1.0
14.0,2020-03-09 01:00:00,12803000,0.0
2.0,2020-03-09 01:00:00,12803373,1.0
4.0,2020-03-09 01:00:00,12803747,1.0
2.0,2020-03-09 01:00:00,12804121,1.0
7.0,2020-03-09 01:00:00,12804495,1.0
3.0,2020-03-09 01:00:00,12804869,1.0
7.0,2020-03-09 01:00:00,12805243,1.0
1.0,2020-03-09 01:00:00,12805244,0.0
3.0,2020-03-09 01:00:00,12805991,1.0
4.0,2020-03-09 01:00:00,12806365,1.0
8.0,2020-03-09 01:00:00,12806739,1.0
1.0,2020-03-09 01:00:00,12806740,0.0
1.0,2020-03-09 01:00:00,12807113,1.0
3.0,2020-03-09 01:00:00,12807487,1.0
7.0,2020-03-09 01:00:00,12807861,1.0
2.0,2020-03-09 01:00:00,12808235,1.0
3.0,2020-03-09 01:00:00,12808609,1.0
1.0,2020-03-09 01:00:00,12808610,0.0
2.0,2020-03-09 01:00:00,12808983,1.0
3.0,2020-03-09 01:00:00,12809357,1.0
14.0,2020-03-09 01:00:00,12809731,1.0
3.0,2020-03-09 01:00:00,12810479,1.0
3.0,2020-03-09 01:00:00,12810853,1.0
2.0,2020-03-09 01:00:00,12811227,1.0
1.0,2020-03-09 01:00:00,12811601,1.0
1.0,2020-03-09 01:00:00,12812349,1.0
1.0,2020-03-09 01:00:00,12812723,1.0
2.0,2020-03-09 01:00:00,12813097,1.0
2.0,2020-03-09 01:00:00,12813098,0.0
3.0,2020-03-09 01:00:00,12813471,1.0
2.0,2020-03-09 01:00:00,12813845,1.0
2.0,2020-03-09 01:00:00,12814219,1.0
2.0,2020-03-09 01:00:00,12814593,1.0
2.0,2020-03-09 01:00:00,12814967,1.0
1.0,2020-03-09 01:00:00,12814968,0.0
1.0,2020-03-09 01:00:00,12815341,1.0
1.0,2020-03-09 01:00:00,12815715,1.0
5.0,2020-03-09 01:00:00,12816089,1.0
2.0,2020-03-09 01:00:00,12816837,1.0
5.0,2020-03-09 01:00:00,12817211,1.0
2.0,2020-03-09 01:00:00,12817212,0.0
1.0,2020-03-09 01:00:00,12817959,1.0
5.0,2020-03-09 01:00:00,12818333,1.0
1.0,2020-03-09 01:00:00,12818334,0.0
5.0,2020-03-09 01:00:00,12818707,1.0
21.0,2020-03-09 01:00:00,12819081,1.0
1.0,2020-03-09 01:00:00,12820951,1.0
1.0,2020-03-09 01:00:00,12821325,1.0
1.0,2020-03-09 01:00:00,12821699,1.0
4.0,2020-03-09 01:00:00,12822073,1.0
4.0,2020-03-09 01:00:00,12822447,1.0
2.0,2020-03-09 01:00:00,12823195,1.0
2.0,2020-03-09 01:00:00,12823569,1.0
2.0,2020-03-09 01:00:00,12823943,1.0
1.0,2020-03-09 01:00:00,12824317,1.0
3.0,2020-03-09 01:00:00,12824691,1.0
3.0,2020-03-09 01:00:00,12825065,1.0
4.0,2020-03-09 01:00:00,12825439,1.0
5.0,2020-03-09 01:00:00,12825440,0.0
1.0,2020-03-09 01:00:00,12826187,1.0
1.0,2020-03-09 01:00:00,12826561,1.0
1.0,2020-03-09 01:00:00,12826935,1.0
2.0,2020-03-09 01:00:00,12827309,1.0
1.0,2020-03-09 01:00:00,12827683,1.0
2.0,2020-03-09 01:00:00,12827684,0.0
2.0,2020-03-09 01:00:00,12828057,1.0
1.0,2020-03-09 01:00:00,12828431,1.0
6.0,2020-03-09 01:00:00,12829553,1.0
2.0,2020-03-09 01:00:00,12829554,0.0
1.0,2020-03-09 01:00:00,12829927,1.0
1.0,2020-03-09 01:00:00,12830301,1.0
1.0,2020-03-09 01:00:00,12830675,1.0
1.0,2020-03-09 01:00:00,12831423,1.0
3.0,2020-03-09 01:00:00,12831797,1.0
3.0,2020-03-09 01:00:00,12832545,1.0
2.0,2020-03-09 01:00:00,12832919,1.0
1.0,2020-03-09 01:00:00,12832920,0.0
4.0,2020-03-09 01:00:00,12833293,1.0
1.0,2020-03-09 01:00:00,12833294,0.0
2.0,2020-03-09 01:00:00,12834041,1.0
1.0,2020-03-09 01:00:00,12834042,0.0
2.0,2020-03-09 01:00:00,12834789,1.0
3.0,2020-03-09 01:00:00,12835163,1.0
3.0,2020-03-09 01:00:00,12835537,1.0
8.0,2020-03-09 01:00:00,12836659,1.0
1.0,2020-03-09 01:00:00,12836660,0.0
2.0,2020-03-09 01:00:00,12837033,1.0
1.0,2020-03-09 01:00:00,12837407,1.0
3.0,2020-03-09 01:00:00,12837781,1.0
3.0,2020-03-09 01:00:00,12837782,0.0
3.0,2020-03-09 01:00:00,12838155,1.0
1.0,2020-03-09 01:00:00,12838156,0.0
6.0,2020-03-09 01:00:00,12838529,1.0
1.0,2020-03-09 01:00:00,12839651,1.0
1.0,2020-03-09 01:00:00,12840025,1.0
2.0,2020-03-09 01:00:00,12840026,0.0
1.0,2020-03-09 01:00:00,12840399,1.0
11.0,2020-03-09 01:00:00,12840773,1.0
8.0,2020-03-09 01:00:00,12841147,1.0
1.0,2020-03-09 01:00:00,12841148,0.0
9.0,2020-03-09 01:00:00,12841521,1.0
12.0,2020-03-09 01:00:00,12841895,1.0
2.0,2020-03-09 01:00:00,12842269,1.0
11.0,2020-03-09 01:00:00,12842643,1.0
12.0,2020-03-09 01:00:00,12843017,1.0
1.0,2020-03-09 01:00:00,12843018,0.0
10.0,2020-03-09 01:00:00,12843391,1.0
3.0,2020-03-09 01:00:00,12843765,1.0
4.0,2020-03-09 01:00:00,12844139,1.0
2.0,2020-03-09 01:00:00,12844513,1.0
4.0,2020-03-09 01:00:00,12844887,1.0
2.0,2020-03-09 01:00:00,12845635,1.0
6.0,2020-03-09 01:00:00,12846383,1.0
4.0,2020-03-09 01:00:00,12846757,1.0
2.0,2020-03-09 01:00:00,12847131,1.0
2.0,2020-03-09 01:00:00,12847505,1.0
1.0,2020-03-09 01:00:00,12847879,1.0
2.0,2020-03-09 01:00:00,12848253,1.0
3.0,2020-03-09 01:00:00,12848627,1.0
2.0,2020-03-09 01:00:00,12849375,1.0
4.0,2020-03-09 01:00:00,12850123,1.0
1.0,2020-03-09 01:00:00,12850871,1.0
1.0,2020-03-09 01:00:00,12851245,1.0
1.0,2020-03-09 01:00:00,12851993,1.0
2.0,2020-03-09 01:00:00,12852367,1.0
3.0,2020-03-09 01:00:00,12853115,1.0
1.0,2020-03-09 01:00:00,12853489,1.0
2.0,2020-03-09 01:00:00,12854237,1.0
1.0,2020-03-09 01:00:00,12854611,1.0
1.0,2020-03-09 01:00:00,12854985,1.0
3.0,2020-03-09 01:00:00,12855359,1.0
3.0,2020-03-09 01:00:00,12855733,1.0
1.0,2020-03-09 01:00:00,12856107,1.0
8.0,2020-03-09 01:00:00,12856481,1.0
10.0,2020-03-09 01:00:00,12856855,1.0
3.0,2020-03-09 01:00:00,12857229,1.0
2.0,2020-03-09 01:00:00,12857603,1.0
5.0,2020-03-09 01:00:00,12858725,1.0
3.0,2020-03-09 01:00:00,12859099,1.0
1.0,2020-03-09 01:00:00,12860221,1.0
8.0,2020-03-09 01:00:00,12860595,1.0
2.0,2020-03-09 01:00:00,12862091,1.0
4.0,2020-03-09 01:00:00,12863961,1.0
1.0,2020-03-09 01:00:00,12864335,1.0
1.0,2020-03-09 01:00:00,12864709,1.0
2.0,2020-03-09 01:00:00,12865083,1.0
1.0,2020-03-09 01:00:00,12865831,1.0
2.0,2020-03-09 01:00:00,12867701,1.0
1.0,2020-03-09 01:00:00,12870693,1.0
1.0,2020-03-09 01:00:00,12871441,1.0
1.0,2020-03-09 01:00:00,12872189,1.0
2.0,2020-03-09 01:00:00,12872937,1.0
1.0,2020-03-10 01:00:00,12719599,1.0
4.0,2020-03-10 01:00:00,12719973,1.0
1.0,2020-03-10 01:00:00,12720721,1.0
2.0,2020-03-10 01:00:00,12721469,1.0
1.0,2020-03-10 01:00:00,12721470,0.0
1.0,2020-03-10 01:00:00,12721843,1.0
1.0,2020-03-10 01:00:00,12722217,1.0
1.0,2020-03-10 01:00:00,12722218,0.0
11.0,2020-03-10 01:00:00,12722591,1.0
2.0,2020-03-10 01:00:00,12723339,1.0
3.0,2020-03-10 01:00:00,12723713,1.0
1.0,2020-03-10 01:00:00,12724087,1.0
2.0,2020-03-10 01:00:00,12724461,1.0
2.0,2020-03-10 01:00:00,12724835,1.0
73.0,2020-03-10 01:00:00,12725209,1.0
6.0,2020-03-10 01:00:00,12725210,0.0
6.0,2020-03-10 01:00:00,12725583,1.0
1.0,2020-03-10 01:00:00,12725957,1.0
7.0,2020-03-10 01:00:00,12726705,1.0
1.0,2020-03-10 01:00:00,12727079,1.0
1.0,2020-03-10 01:00:00,12728201,1.0
1.0,2020-03-10 01:00:00,12728575,1.0
4.0,2020-03-10 01:00:00,12728949,1.0
17.0,2020-03-10 01:00:00,12729323,1.0
4.0,2020-03-10 01:00:00,12729697,1.0
1.0,2020-03-10 01:00:00,12730071,1.0
7.0,2020-03-10 01:00:00,12730445,1.0
2.0,2020-03-10 01:00:00,12731193,1.0
2.0,2020-03-10 01:00:00,12731567,1.0
2.0,2020-03-10 01:00:00,12732315,1.0
1.0,2020-03-10 01:00:00,12732689,1.0
8.0,2020-03-10 01:00:00,12733437,1.0
1.0,2020-03-10 01:00:00,12733811,1.0
1.0,2020-03-10 01:00:00,12733812,0.0
3.0,2020-03-10 01:00:00,12734185,1.0
1.0,2020-03-10 01:00:00,12734559,1.0
5.0,2020-03-10 01:00:00,12734933,1.0
4.0,2020-03-10 01:00:00,12735681,1.0
3.0,2020-03-10 01:00:00,12736803,1.0
7.0,2020-03-10 01:00:00,12737177,1.0
4.0,2020-03-10 01:00:00,12737925,1.0
2.0,2020-03-10 01:00:00,12739047,1.0
2.0,2020-03-10 01:00:00,12739795,1.0
1.0,2020-03-10 01:00:00,12740169,1.0
1.0,2020-03-10 01:00:00,12740544,0.0
6.0,2020-03-10 01:00:00,12740917,1.0
1.0,2020-03-10 01:00:00,12741665,1.0
14.0,2020-03-10 01:00:00,12742413,1.0
1.0,2020-03-10 01:00:00,12742787,1.0
9.0,2020-03-10 01:00:00,12743161,1.0
9.0,2020-03-10 01:00:00,12743535,1.0
12.0,2020-03-10 01:00:00,12743909,1.0
10.0,2020-03-10 01:00:00,12744283,1.0
9.0,2020-03-10 01:00:00,12744657,1.0
2.0,2020-03-10 01:00:00,12744658,0.0
1.0,2020-03-10 01:00:00,12745031,1.0
1.0,2020-03-10 01:00:00,12745779,1.0
1.0,2020-03-10 01:00:00,12745780,0.0
5.0,2020-03-10 01:00:00,12746153,1.0
5.0,2020-03-10 01:00:00,12746527,1.0
5.0,2020-03-10 01:00:00,12746901,1.0
14.0,2020-03-10 01:00:00,12747275,1.0
9.0,2020-03-10 01:00:00,12747649,1.0
1.0,2020-03-10 01:00:00,12747650,0.0
4.0,2020-03-10 01:00:00,12748023,1.0
1.0,2020-03-10 01:00:00,12748024,0.0
13.0,2020-03-10 01:00:00,12748397,1.0
10.0,2020-03-10 01:00:00,12748771,1.0
1.0,2020-03-10 01:00:00,12748772,0.0
55.0,2020-03-10 01:00:00,12749145,1.0
4.0,2020-03-10 01:00:00,12749146,0.0
4.0,2020-03-10 01:00:00,12749519,1.0
21.0,2020-03-10 01:00:00,12749893,1.0
11.0,2020-03-10 01:00:00,12750267,1.0
14.0,2020-03-10 01:00:00,12750641,1.0
2.0,2020-03-10 01:00:00,12751015,1.0
36.0,2020-03-10 01:00:00,12751389,1.0
8.0,2020-03-10 01:00:00,12751390,0.0
10.0,2020-03-10 01:00:00,12751763,1.0
11.0,2020-03-10 01:00:00,12752137,1.0
23.0,2020-03-10 01:00:00,12752511,1.0
1.0,2020-03-10 01:00:00,12752512,0.0
6.0,2020-03-10 01:00:00,12753259,1.0
1.0,2020-03-10 01:00:00,12753260,0.0
17.0,2020-03-10 01:00:00,12753633,1.0
12.0,2020-03-10 01:00:00,12754007,1.0
1.0,2020-03-10 01:00:00,12754008,0.0
4.0,2020-03-10 01:00:00,12754381,1.0
26.0,2020-03-10 01:00:00,12754755,1.0
1.0,2020-03-10 01:00:00,12754756,0.0
7.0,2020-03-10 01:00:00,12755129,1.0
7.0,2020-03-10 01:00:00,12755503,1.0
5.0,2020-03-10 01:00:00,12755877,1.0
20.0,2020-03-10 01:00:00,12756251,1.0
5.0,2020-03-10 01:00:00,12756625,1.0
2.0,2020-03-10 01:00:00,12756999,1.0
11.0,2020-03-10 01:00:00,12757373,1.0
1.0,2020-03-10 01:00:00,12757374,0.0
9.0,2020-03-10 01:00:00,12757747,1.0
5.0,2020-03-10 01:00:00,12758121,1.0
14.0,2020-03-10 01:00:00,12758495,1.0
25.0,2020-03-10 01:00:00,12758869,1.0
1.0,2020-03-10 01:00:00,12758870,0.0
2.0,2020-03-10 01:00:00,12759244,0.0
10.0,2020-03-10 01:00:00,12759617,1.0
8.0,2020-03-10 01:00:00,12760365,1.0
6.0,2020-03-10 01:00:00,12760739,1.0
4.0,2020-03-10 01:00:00,12761113,1.0
5.0,2020-03-10 01:00:00,12761487,1.0
4.0,2020-03-10 01:00:00,12761861,1.0
5.0,2020-03-10 01:00:00,12762235,1.0
1.0,2020-03-10 01:00:00,12762236,0.0
3.0,2020-03-10 01:00:00,12762609,1.0
3.0,2020-03-10 01:00:00,12762983,1.0
15.0,2020-03-10 01:00:00,12763357,1.0
3.0,2020-03-10 01:00:00,12763731,1.0
7.0,2020-03-10 01:00:00,12764105,1.0
3.0,2020-03-10 01:00:00,12764479,1.0
6.0,2020-03-10 01:00:00,12764853,1.0
5.0,2020-03-10 01:00:00,12765227,1.0
15.0,2020-03-10 01:00:00,12765601,1.0
6.0,2020-03-10 01:00:00,12765975,1.0
8.0,2020-03-10 01:00:00,12766349,1.0
2.0,2020-03-10 01:00:00,12766723,1.0
8.0,2020-03-10 01:00:00,12767097,1.0
3.0,2020-03-10 01:00:00,12767471,1.0
10.0,2020-03-10 01:00:00,12767845,1.0
7.0,2020-03-10 01:00:00,12768219,1.0
4.0,2020-03-10 01:00:00,12768593,1.0
6.0,2020-03-10 01:00:00,12768967,1.0
5.0,2020-03-10 01:00:00,12769341,1.0
5.0,2020-03-10 01:00:00,12770089,1.0
7.0,2020-03-10 01:00:00,12770463,1.0
4.0,2020-03-10 01:00:00,12770837,1.0
4.0,2020-03-10 01:00:00,12771211,1.0
10.0,2020-03-10 01:00:00,12771585,1.0
2.0,2020-03-10 01:00:00,12771959,1.0
1.0,2020-03-10 01:00:00,12771960,0.0
2.0,2020-03-10 01:00:00,12772708,0.0
1.0,2020-03-10 01:00:00,12773081,1.0
1.0,2020-03-10 01:00:00,12773455,1.0
1.0,2020-03-10 01:00:00,12773830,0.0
2.0,2020-03-10 01:00:00,12774203,1.0
1.0,2020-03-10 01:00:00,12774577,1.0
6.0,2020-03-10 01:00:00,12774951,1.0
1.0,2020-03-10 01:00:00,12775326,0.0
3.0,2020-03-10 01:00:00,12775699,1.0
1.0,2020-03-10 01:00:00,12776073,1.0
7.0,2020-03-10 01:00:00,12776447,1.0
1.0,2020-03-10 01:00:00,12776448,0.0
2.0,2020-03-10 01:00:00,12776821,1.0
3.0,2020-03-10 01:00:00,12777195,1.0
4.0,2020-03-10 01:00:00,12777569,1.0
1.0,2020-03-10 01:00:00,12777943,1.0
4.0,2020-03-10 01:00:00,12777944,0.0
3.0,2020-03-10 01:00:00,12778317,1.0
1.0,2020-03-10 01:00:00,12779065,1.0
3.0,2020-03-10 01:00:00,12779813,1.0
3.0,2020-03-10 01:00:00,12780187,1.0
1.0,2020-03-10 01:00:00,12780935,1.0
3.0,2020-03-10 01:00:00,12781683,1.0
3.0,2020-03-10 01:00:00,12782431,1.0
2.0,2020-03-10 01:00:00,12782805,1.0
3.0,2020-03-10 01:00:00,12783553,1.0
1.0,2020-03-10 01:00:00,12783927,1.0
2.0,2020-03-10 01:00:00,12784301,1.0
4.0,2020-03-10 01:00:00,12784675,1.0
1.0,2020-03-10 01:00:00,12785423,1.0
1.0,2020-03-10 01:00:00,12785797,1.0
53.0,2020-03-10 01:00:00,12786171,1.0
4.0,2020-03-10 01:00:00,12786172,0.0
5.0,2020-03-10 01:00:00,12786545,1.0
33.0,2020-03-10 01:00:00,12786919,1.0
1.0,2020-03-10 01:00:00,12786920,0.0
19.0,2020-03-10 01:00:00,12787293,1.0
29.0,2020-03-10 01:00:00,12787667,1.0
10.0,2020-03-10 01:00:00,12788041,1.0
4.0,2020-03-10 01:00:00,12788042,0.0
3.0,2020-03-10 01:00:00,12788415,1.0
14.0,2020-03-10 01:00:00,12788789,1.0
33.0,2020-03-10 01:00:00,12789163,1.0
15.0,2020-03-10 01:00:00,12789537,1.0
4.0,2020-03-10 01:00:00,12789911,1.0
1.0,2020-03-10 01:00:00,12789912,0.0
3.0,2020-03-10 01:00:00,12790285,1.0
18.0,2020-03-10 01:00:00,12790659,1.0
2.0,2020-03-10 01:00:00,12791033,1.0
7.0,2020-03-10 01:00:00,12791407,1.0
12.0,2020-03-10 01:00:00,12791781,1.0
3.0,2020-03-10 01:00:00,12791782,0.0
3.0,2020-03-10 01:00:00,12792155,1.0
4.0,2020-03-10 01:00:00,12792529,1.0
10.0,2020-03-10 01:00:00,12792903,1.0
17.0,2020-03-10 01:00:00,12793651,1.0
17.0,2020-03-10 01:00:00,12794399,1.0
4.0,2020-03-10 01:00:00,12794773,1.0
9.0,2020-03-10 01:00:00,12795147,1.0
25.0,2020-03-10 01:00:00,12795521,1.0
2.0,2020-03-10 01:00:00,12795522,0.0
9.0,2020-03-10 01:00:00,12795895,1.0
8.0,2020-03-10 01:00:00,12796269,1.0
1.0,2020-03-10 01:00:00,12796270,0.0
12.0,2020-03-10 01:00:00,12796643,1.0
6.0,2020-03-10 01:00:00,12797017,1.0
9.0,2020-03-10 01:00:00,12797391,1.0
5.0,2020-03-10 01:00:00,12797765,1.0
8.0,2020-03-10 01:00:00,12798139,1.0
14.0,2020-03-10 01:00:00,12798513,1.0
3.0,2020-03-10 01:00:00,12798887,1.0
8.0,2020-03-10 01:00:00,12799261,1.0
38.0,2020-03-10 01:00:00,12799635,1.0
10.0,2020-03-10 01:00:00,12800009,1.0
2.0,2020-03-10 01:00:00,12800010,0.0
5.0,2020-03-10 01:00:00,12800383,1.0
5.0,2020-03-10 01:00:00,12800757,1.0
12.0,2020-03-10 01:00:00,12801131,1.0
12.0,2020-03-10 01:00:00,12801505,1.0
16.0,2020-03-10 01:00:00,12801879,1.0
16.0,2020-03-10 01:00:00,12802253,1.0
2.0,2020-03-10 01:00:00,12802627,1.0
62.0,2020-03-10 01:00:00,12803001,1.0
22.0,2020-03-10 01:00:00,12803002,0.0
5.0,2020-03-10 01:00:00,12803375,1.0
3.0,2020-03-10 01:00:00,12803749,1.0
2.0,2020-03-10 01:00:00,12804123,1.0
7.0,2020-03-10 01:00:00,12804497,1.0
6.0,2020-03-10 01:00:00,12804871,1.0
3.0,2020-03-10 01:00:00,12805245,1.0
2.0,2020-03-10 01:00:00,12805246,0.0
1.0,2020-03-10 01:00:00,12805993,1.0
12.0,2020-03-10 01:00:00,12806367,1.0
13.0,2020-03-10 01:00:00,12806741,1.0
4.0,2020-03-10 01:00:00,12807115,1.0
3.0,2020-03-10 01:00:00,12807863,1.0
4.0,2020-03-10 01:00:00,12808237,1.0
3.0,2020-03-10 01:00:00,12808611,1.0
4.0,2020-03-10 01:00:00,12808612,0.0
1.0,2020-03-10 01:00:00,12808985,1.0
2.0,2020-03-10 01:00:00,12809359,1.0
15.0,2020-03-10 01:00:00,12809733,1.0
1.0,2020-03-10 01:00:00,12810107,1.0
3.0,2020-03-10 01:00:00,12810108,0.0
6.0,2020-03-10 01:00:00,12810481,1.0
5.0,2020-03-10 01:00:00,12810855,1.0
2.0,2020-03-10 01:00:00,12811229,1.0
1.0,2020-03-10 01:00:00,12811603,1.0
1.0,2020-03-10 01:00:00,12811977,1.0
5.0,2020-03-10 01:00:00,12812351,1.0
1.0,2020-03-10 01:00:00,12812725,1.0
3.0,2020-03-10 01:00:00,12813099,1.0
7.0,2020-03-10 01:00:00,12813473,1.0
2.0,2020-03-10 01:00:00,12813847,1.0
1.0,2020-03-10 01:00:00,12813848,0.0
5.0,2020-03-10 01:00:00,12814221,1.0
4.0,2020-03-10 01:00:00,12814595,1.0
1.0,2020-03-10 01:00:00,12814969,1.0
1.0,2020-03-10 01:00:00,12815343,1.0
8.0,2020-03-10 01:00:00,12816091,1.0
1.0,2020-03-10 01:00:00,12816466,0.0
4.0,2020-03-10 01:00:00,12816839,1.0
6.0,2020-03-10 01:00:00,12817213,1.0
2.0,2020-03-10 01:00:00,12817588,0.0
4.0,2020-03-10 01:00:00,12818335,1.0
2.0,2020-03-10 01:00:00,12818709,1.0
28.0,2020-03-10 01:00:00,12819083,1.0
2.0,2020-03-10 01:00:00,12819457,1.0
1.0,2020-03-10 01:00:00,12820205,1.0
2.0,2020-03-10 01:00:00,12820579,1.0
2.0,2020-03-10 01:00:00,12820953,1.0
1.0,2020-03-10 01:00:00,12821327,1.0
2.0,2020-03-10 01:00:00,12821328,0.0
1.0,2020-03-10 01:00:00,12821701,1.0
1.0,2020-03-10 01:00:00,12822075,1.0
1.0,2020-03-10 01:00:00,12822449,1.0
1.0,2020-03-10 01:00:00,12822823,1.0
1.0,2020-03-10 01:00:00,12823571,1.0
