date,region,cases,country,date_start,confirmed_cases,deaths,recovered,record_id,policy_id,entry_type,correct_type,update_type,description,date_end,ISO_A3,ISO_A2,init_country_level,domestic_policy,city,type,type_sub_cat,type_text,source_corr_type,target_country,target_geog_level,target_region,target_province,target_city,target_other,target_who_what,target_direction,travel_mechanism,compliance,enforcer,index_high_est,index_med_est,index_low_est,index_country_rank,link,date_updated,recorded_date,new_tests,ccode,ifs,pop_WDI_PW,gdp_WDI_PW,gdppc_WDI_PW,growth_WDI_PW,lnpop_WDI_PW,lngdp_WDI_PW,lngdppc_WDI_PW,FarRight_IO,ExternalLaborOpenness_IO,eco_glob_KOF,soc_glob_KOF,cult_prox_KOF,poli_glob_KOF,overallGlob_index_KOF,news_WB,disap_FA,polpris_FA,latentmean_FA,transparencyindex_HR,state_IDC,muni_IDC,dispersive_IDC,constraining_IDC,inclusive_IDC,Rank_FP,Score_FP,sfi_SFI,ti_cpi_TI,v2x_polyarchy_VDEM,EmigrantStock_EMS,eurostat_activity_rate_2019,eurostat_prodbp_agricultural_output_mioeur_2018,eurostat_prodbp_animal_output_mioeur_2018,eurostat_prodbp_animal_products_mioeur_2018,eurostat_prodbp_cereals_seeds_mioeur_2018,eurostat_prodbp_vegetables_horticultural_mioeur_2018,eurostat_poverty_risk_rate_2018,eurostat_employment_thousands_2019,Accommodation and food service activities_Growth rate of employment - percentage,Accommodation and food service activities_Local units - number,Accommodation and food service activities_Persons employed - number,Accommodation and food service activities_Wages and Salaries - million euro,Administrative and support service activities_Growth rate of employment - percentage,Administrative and support service activities_Local units - number,Administrative and support service activities_Persons employed - number,Administrative and support service activities_Wages and Salaries - million euro,Construction_Growth rate of employment - percentage,Construction_Local units - number,Construction_Persons employed - number,Construction_Wages and Salaries - million euro,"Electricity, gas, steam and air conditioning supply_Growth rate of employment - percentage","Electricity, gas, steam and air conditioning supply_Local units - number","Electricity, gas, steam and air conditioning supply_Persons employed - number","Electricity, gas, steam and air conditioning supply_Wages and Salaries - million euro",Information and communication_Growth rate of employment - percentage,Information and communication_Local units - number,Information and communication_Persons employed - number,Information and communication_Wages and Salaries - million euro,Manufacturing_Growth rate of employment - percentage,Manufacturing_Local units - number,Manufacturing_Persons employed - number,Manufacturing_Share of employment in manufacturing total - percentage,Manufacturing_Wages and Salaries - million euro,Mining and quarrying_Growth rate of employment - percentage,Mining and quarrying_Local units - number,Mining and quarrying_Persons employed - number,Mining and quarrying_Wages and Salaries - million euro,"Professional, scientific and technical activities_Growth rate of employment - percentage","Professional, scientific and technical activities_Local units - number","Professional, scientific and technical activities_Persons employed - number","Professional, scientific and technical activities_Wages and Salaries - million euro",Real estate activities_Growth rate of employment - percentage,Real estate activities_Local units - number,Real estate activities_Persons employed - number,Real estate activities_Wages and Salaries - million euro,Transportation and storage_Growth rate of employment - percentage,Transportation and storage_Local units - number,Transportation and storage_Persons employed - number,Transportation and storage_Wages and Salaries - million euro,"Water supply; sewerage, waste management and remediation activities_Growth rate of employment - percentage","Water supply; sewerage, waste management and remediation activities_Local units - number","Water supply; sewerage, waste management and remediation activities_Persons employed - number","Water supply; sewerage, waste management and remediation activities_Wages and Salaries - million euro",Wholesale and retail trade; repair of motor vehicles and motorcycles_Growth rate of employment - percentage,Wholesale and retail trade; repair of motor vehicles and motorcycles_Local units - number,Wholesale and retail trade; repair of motor vehicles and motorcycles_Persons employed - number,Wholesale and retail trade; repair of motor vehicles and motorcycles_Wages and Salaries - million euro,"Agriculture, forestry and fishing","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Construction,Financial and insurance activities,"Financial and insurance activities; real estate activities; professional, scientific and technical activities; administrative and support service activities",Industry (except construction),Information and communication,Manufacturing,"Professional, scientific and technical activities; administrative and support service activities","Public administration and defence; compulsory social security; education; human health and social work activities; arts, entertainment and recreation, repair of household goods and other services","Public administration, defence, education, human health and social work activities",Real estate activities,Total - all NACE activities,"Wholesale and retail trade, transport, accommodation and food service activities",Wholesale and retail trade; transport; accommodation and food service activities; information and communication,eurostat_gdp_mio_eur_2018,eurostat_gdp_eur_hab_2018,eurostat_inhabitants_per_doctor_2018,eurostat_doctors_nr_2018,eurostat_doctors_per_100000_inhabitants_2018,eurostat_inhabitants_per_hospital_beds_2018,eurostat_hospital_beds_nr_2018,eurostat_hospital_beds_per_100000_inhabitants_2018,eurostat_household_income_mioeur_B5N_2017,eurostat_household_income_eur_per_inhabitant_B5N_2017,eurostat_lt_unemp_percentage_active_2019,eurostat_lt_unemp_percentage_unemp_2019,eurostat_lt_unemp_thousands_2019,eurostat_percentage_unemployment_2019,eurostat_percentage_ED0-2_2019,eurostat_percentage_ED3-8_2019,eurostat_percentage_ED3_4_2019,eurostat_percentage_ED5-8_2019,eurostat_female_population_2019,eurostat_male_population_2019,eurostat_total_population_2019,eurostat_risk_poverty_or_social_exclusion_2019,eurostat_severe_material_deprivation_rate_2018,eurostat_female_unemployment_thousand_2019,eurostat_male_unemployment_thousand_2019,eurostat_total_unemployment_thousand_2019
2020-03-18,Schleswig-Holstein,256,Germany,2020-03-18,12327,28,105,R_22oc67kfCrhluHbNA,11030,new_entry,original,NA,"The usual ban on truck traffic on Sundays and holidays is suspended since 18.3. The suspension was since prolonged twice, on 23.4. and 9.6.",2020-08-31,DEU,DE,Provincial,1,NA,Other Policy Not Listed Above,NA,see description,NA,Germany,NA,NA,Schleswig-Holstein,NA,NA,All Residents (Citizen Residents +Foreign Residents),NA,NA,Voluntary/Recommended but No Penalties,Other (Please specify in the text box),53.856802931646214,52.714782694014986,51.592993683589185,145,https://www.schleswig-holstein.de/DE/Schwerpunkte/Coronavirus/Erlasse/200318_erlass_sonntagsfahrverbot.html,2020-07-19,2020-07-19T16:14:37Z,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.3,3060.5,1732.2,993.1,261.38,269.81,NA,1466.2,15.6,10987,101991,991.8,5.3,8877,104509,1556.1,17.8,8968,62130,1572.1,NA,NA,NA,NA,0.5,4214,31889,1031.6,NA,5433,156722,100,NA,NA,84,744,NA,2,14959,63673,1506.9,0.9,5368,16748,273.3,-1.1,4115,67605,1314.3,NA,NA,NA,NA,-0.3,28797,240758,5636.8,40629,104674.5,116962.5,40460,262757.5,270639,34653.5,242510,204095.5,614598,509923.5,18202,1794933.5,454694,489347.5,95903.39,33100,234.08,12360,427.2,NA,NA,NA,76945.34,26700,1,34.8,15,2.9,12.3,87.7,63,24.7,1477255,1419457,2896712,NA,NA,16.6,26.4,43
2020-03-17,Schleswig-Holstein,203,Germany,2020-03-18,12327,28,105,R_WwYAKbfw1tHUh6FNA,1288992,new_entry,original,NA,"Restaurants, pubs, etc. have to close. They are allowed to offer products to pick up or deliver after electronic or phone order.",2020-04-19,DEU,DE,Provincial,1,NA,Restriction and Regulation of Businesses,NA,NA,NA,Germany,NA,NA,Schleswig-Holstein,NA,NA,All Residents (Citizen Residents +Foreign Residents),NA,NA,Mandatory with Fines,Police,53.856802931646214,52.714782694014986,51.592993683589185,145,https://transparenz.schleswig-holstein.de/,2020-07-19,2020-07-19T10:46:57Z,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.3,3060.5,1732.2,993.1,261.38,269.81,NA,1466.2,15.6,10987,101991,991.8,5.3,8877,104509,1556.1,17.8,8968,62130,1572.1,NA,NA,NA,NA,0.5,4214,31889,1031.6,NA,5433,156722,100,NA,NA,84,744,NA,2,14959,63673,1506.9,0.9,5368,16748,273.3,-1.1,4115,67605,1314.3,NA,NA,NA,NA,-0.3,28797,240758,5636.8,40629,104674.5,116962.5,40460,262757.5,270639,34653.5,242510,204095.5,614598,509923.5,18202,1794933.5,454694,489347.5,95903.39,33100,234.08,12360,427.2,NA,NA,NA,76945.34,26700,1,34.8,15,2.9,12.3,87.7,63,24.7,1477255,1419457,2896712,NA,NA,16.6,26.4,43
2020-03-17,Hesse,614,Germany,2020-03-18,12327,28,105,R_XB5yosjBcqkjCRrOm,1489624,update,correction,NA,"As of March 18, Hesse (Germany) closes the following non-essential businesses until April 19: Dance events, fairs, exhibitions, speciality and fairgrounds, amusement arcades, casinos, betting shops and similar establishments; restaurants, bars, clubs, discos, pubs and similar establishments; amusement parks and animal parks and providers of indoor and outdoor recreational activities; museums, theatres, open-air theatres, operas, theatres and concert halls, castles and palaces, and libraries and similar establishments; cinemas; sports facilities on and in all public and private sports grounds, public and private swimming pools, fun baths, thermal baths, gyms and similar establishments; playgrounds; places of prostitution, brothels and similar Facilities; retail outlets; clubs and other sports and leisure facilities; adult education centres, music schools and other public and private institutions private extracurricular educational institutions; coach travel.",2020-04-19,DEU,DE,Provincial,1,NA,Restriction and Regulation of Businesses,Retail Businesses,NA,NA,Germany,NA,NA,Hesse,NA,NA,All Residents (Citizen Residents +Foreign Residents),NA,NA,"Mandatory (Unspecified/Implied),Mandatory with Exceptions (Please list exceptions in the text entry)","Ministry/Department of Health,Provincial/State Government,Police,Other (Please specify in the text box)",53.856802931646214,52.714782694014986,51.592993683589185,145,https://www.hessen.de/sites/default/files/media/staatskanzlei/2020-03-17_vierte_vo_bekaempfung_corona_virus__0.pdf,2020-04-04,2020-04-04T03:47:47Z,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.7,1667.71,710.7,366.18,252.74,196.09,NA,3222.4,2.7,20559,201994,2452.9,-1.8,20708,391087,7818.5,4.7,23954,156861,3992.7,-0.4,154,15801,943.4,3.4,13916,132031,7218.7,0.9,12739,464015,100,22510,53.5,164,1970,106.7,0.8,48705,255881,11213.2,-2,11047,38482,1201.3,-0.5,11692,275585,9159.3,4.4,339,14176,574.9,1.5,59788,445599,12790.6,32361,239250.5,259643.5,223625,922945.5,782293,169573,719063.5,652619,1278986,1039735.5,46701.5,4489663,1043861,1213434,289043.61,46200,241.83,25863,413.51,NA,NA,NA,181834.27,29200,1,33.2,33.6,3,15.3,84.7,52.6,32.1,3172765,3093044,6265809,NA,NA,42,59.2,101.1
2020-03-17,Hesse,614,Germany,2020-03-18,12327,28,105,R_XB5yosjBcqkjCRrOq,1489624,update,correction,NA,"As of March 18, Hesse (Germany) closes the following non-essential businesses until April 19: Dance events, fairs, exhibitions, speciality and fairgrounds, amusement arcades, casinos, betting shops and similar establishments; restaurants, bars, clubs, discos, pubs and similar establishments; amusement parks and animal parks and providers of indoor and outdoor recreational activities; museums, theatres, open-air theatres, operas, theatres and concert halls, castles and palaces, and libraries and similar establishments; cinemas; sports facilities on and in all public and private sports grounds, public and private swimming pools, fun baths, thermal baths, gyms and similar establishments; playgrounds; places of prostitution, brothels and similar Facilities; retail outlets; clubs and other sports and leisure facilities; adult education centres, music schools and other public and private institutions private extracurricular educational institutions; coach travel.",2020-04-19,DEU,DE,Provincial,1,NA,Restriction and Regulation of Businesses,Shopping Centers,NA,NA,Germany,NA,NA,Hesse,NA,NA,All Residents (Citizen Residents +Foreign Residents),NA,NA,"Mandatory (Unspecified/Implied),Mandatory with Exceptions (Please list exceptions in the text entry)","Ministry/Department of Health,Provincial/State Government,Police,Other (Please specify in the text box)",53.856802931646214,52.714782694014986,51.592993683589185,145,https://www.hessen.de/sites/default/files/media/staatskanzlei/2020-03-17_vierte_vo_bekaempfung_corona_virus__0.pdf,2020-04-04,2020-04-04T03:47:47Z,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.7,1667.71,710.7,366.18,252.74,196.09,NA,3222.4,2.7,20559,201994,2452.9,-1.8,20708,391087,7818.5,4.7,23954,156861,3992.7,-0.4,154,15801,943.4,3.4,13916,132031,7218.7,0.9,12739,464015,100,22510,53.5,164,1970,106.7,0.8,48705,255881,11213.2,-2,11047,38482,1201.3,-0.5,11692,275585,9159.3,4.4,339,14176,574.9,1.5,59788,445599,12790.6,32361,239250.5,259643.5,223625,922945.5,782293,169573,719063.5,652619,1278986,1039735.5,46701.5,4489663,1043861,1213434,289043.61,46200,241.83,25863,413.51,NA,NA,NA,181834.27,29200,1,33.2,33.6,3,15.3,84.7,52.6,32.1,3172765,3093044,6265809,NA,NA,42,59.2,101.1
2020-03-17,Hesse,614,Germany,2020-03-18,12327,28,105,R_XB5yosjBcqkjCRrLy,1489624,update,correction,NA,"As of March 18, Hesse (Germany) closes the following non-essential businesses until April 19: Dance events, fairs, exhibitions, speciality and fairgrounds, amusement arcades, casinos, betting shops and similar establishments; restaurants, bars, clubs, discos, pubs and similar establishments; amusement parks and animal parks and providers of indoor and outdoor recreational activities; museums, theatres, open-air theatres, operas, theatres and concert halls, castles and palaces, and libraries and similar establishments; cinemas; sports facilities on and in all public and private sports grounds, public and private swimming pools, fun baths, thermal baths, gyms and similar establishments; playgrounds; places of prostitution, brothels and similar Facilities; retail outlets; clubs and other sports and leisure facilities; adult education centres, music schools and other public and private institutions private extracurricular educational institutions; coach travel.",2020-04-19,DEU,DE,Provincial,1,NA,Restriction and Regulation of Businesses,Non-Essential Commercial Businesses,NA,NA,Germany,NA,NA,Hesse,NA,NA,All Residents (Citizen Residents +Foreign Residents),NA,NA,"Mandatory (Unspecified/Implied),Mandatory with Exceptions (Please list exceptions in the text entry)","Ministry/Department of Health,Provincial/State Government,Police,Other (Please specify in the text box)",53.856802931646214,52.714782694014986,51.592993683589185,145,https://www.hessen.de/sites/default/files/media/staatskanzlei/2020-03-17_vierte_vo_bekaempfung_corona_virus__0.pdf,2020-04-04,2020-04-04T03:47:47Z,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.7,1667.71,710.7,366.18,252.74,196.09,NA,3222.4,2.7,20559,201994,2452.9,-1.8,20708,391087,7818.5,4.7,23954,156861,3992.7,-0.4,154,15801,943.4,3.4,13916,132031,7218.7,0.9,12739,464015,100,22510,53.5,164,1970,106.7,0.8,48705,255881,11213.2,-2,11047,38482,1201.3,-0.5,11692,275585,9159.3,4.4,339,14176,574.9,1.5,59788,445599,12790.6,32361,239250.5,259643.5,223625,922945.5,782293,169573,719063.5,652619,1278986,1039735.5,46701.5,4489663,1043861,1213434,289043.61,46200,241.83,25863,413.51,NA,NA,NA,181834.27,29200,1,33.2,33.6,3,15.3,84.7,52.6,32.1,3172765,3093044,6265809,NA,NA,42,59.2,101.1
2020-03-17,Hesse,614,Germany,2020-03-18,12327,28,105,R_XB5yosjBcqkjCRrMx,1489624,update,correction,NA,"As of March 18, Hesse (Germany) closes the following non-essential businesses until April 19: Dance events, fairs, exhibitions, speciality and fairgrounds, amusement arcades, casinos, betting shops and similar establishments; restaurants, bars, clubs, discos, pubs and similar establishments; amusement parks and animal parks and providers of indoor and outdoor recreational activities; museums, theatres, open-air theatres, operas, theatres and concert halls, castles and palaces, and libraries and similar establishments; cinemas; sports facilities on and in all public and private sports grounds, public and private swimming pools, fun baths, thermal baths, gyms and similar establishments; playgrounds; places of prostitution, brothels and similar Facilities; retail outlets; clubs and other sports and leisure facilities; adult education centres, music schools and other public and private institutions private extracurricular educational institutions; coach travel.",2020-04-19,DEU,DE,Provincial,1,NA,Restriction and Regulation of Businesses,Other Non-Essential Businesses,NA,NA,Germany,NA,NA,Hesse,NA,NA,All Residents (Citizen Residents +Foreign Residents),NA,NA,"Mandatory (Unspecified/Implied),Mandatory with Exceptions (Please list exceptions in the text entry)","Ministry/Department of Health,Provincial/State Government,Police,Other (Please specify in the text box)",53.856802931646214,52.714782694014986,51.592993683589185,145,https://www.hessen.de/sites/default/files/media/staatskanzlei/2020-03-17_vierte_vo_bekaempfung_corona_virus__0.pdf,2020-04-04,2020-04-04T03:47:47Z,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.7,1667.71,710.7,366.18,252.74,196.09,NA,3222.4,2.7,20559,201994,2452.9,-1.8,20708,391087,7818.5,4.7,23954,156861,3992.7,-0.4,154,15801,943.4,3.4,13916,132031,7218.7,0.9,12739,464015,100,22510,53.5,164,1970,106.7,0.8,48705,255881,11213.2,-2,11047,38482,1201.3,-0.5,11692,275585,9159.3,4.4,339,14176,574.9,1.5,59788,445599,12790.6,32361,239250.5,259643.5,223625,922945.5,782293,169573,719063.5,652619,1278986,1039735.5,46701.5,4489663,1043861,1213434,289043.61,46200,241.83,25863,413.51,NA,NA,NA,181834.27,29200,1,33.2,33.6,3,15.3,84.7,52.6,32.1,3172765,3093044,6265809,NA,NA,42,59.2,101.1
2020-03-17,Schleswig-Holstein,203,Germany,2020-03-18,12327,28,105,R_1LMNfwX0HBJl5EYNA,248287,new_entry,original,NA,"Playgrounds as well as all public and private sports areas (inside and outside), swimming pools, gyms, and similar institutions remain closed.",2020-04-19,DEU,DE,Provincial,1,NA,Other Policy Not Listed Above,NA,"Playgrounds as well as all public and private sports areas (inside and outside), swimming pools, gyms, and similar institutions remain closed.",NA,Germany,NA,NA,Schleswig-Holstein,NA,NA,All Residents (Citizen Residents +Foreign Residents),NA,NA,Mandatory with Fines,Police,53.856802931646214,52.714782694014986,51.592993683589185,145,https://transparenz.schleswig-holstein.de/,2020-07-19,2020-07-19T15:00:51Z,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.3,3060.5,1732.2,993.1,261.38,269.81,NA,1466.2,15.6,10987,101991,991.8,5.3,8877,104509,1556.1,17.8,8968,62130,1572.1,NA,NA,NA,NA,0.5,4214,31889,1031.6,NA,5433,156722,100,NA,NA,84,744,NA,2,14959,63673,1506.9,0.9,5368,16748,273.3,-1.1,4115,67605,1314.3,NA,NA,NA,NA,-0.3,28797,240758,5636.8,40629,104674.5,116962.5,40460,262757.5,270639,34653.5,242510,204095.5,614598,509923.5,18202,1794933.5,454694,489347.5,95903.39,33100,234.08,12360,427.2,NA,NA,NA,76945.34,26700,1,34.8,15,2.9,12.3,87.7,63,24.7,1477255,1419457,2896712,NA,NA,16.6,26.4,43
2020-03-18,Baden-Wuerttemberg,3387,Germany,2020-03-18,12327,28,105,R_3jTmaM0yrUauZMaJn,2837569,new_entry,correction,NA,In Germany the state of Baden-Wuerttemberg is enforcing Health Resources Measure: Doubling of hospital beds and 500 new doctors after March 18.,NA,DEU,DE,Provincial,1,NA,Health Resources,Hospitals,NA,Use the old source,Germany,A geographical or administrative unit within a country,NA,Baden-Wuerttemberg,NA,NA,All Residents (Citizen Residents +Foreign Residents),Inbound,Not Applicable,NA,Provincial/State Government,53.856802931646214,52.714782694014986,51.592993683589185,145,https://www.swr.de/swraktuell/baden-wuerttemberg/coronavirus-liveblog-bw-2020-03-18-100.html,2020-07-08,2020-07-08T02:33:26Z,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.2,4688.5,1786.41,929.38,518.57,652.61,NA,5990.4,-3.4,38898,333102,3123.1,3.5,26576,416968,6719.3,1,39072,267843,7632.2,1.1,487,33338,1890.2,7.3,19094,185581,10169.7,1.9,32313,1426942,100,72550.4,4.3,332,5385,229.2,-1.9,71498,408298,14014.8,7.1,21636,56788,1015.3,4.3,14426,250314,5039.8,6.5,1262,20780,766.3,0.8,108761,962371,25741.5,91818,362503,454180.5,206715,1241660,2274002,272605.5,2174037,976672,2112878.5,1750375.5,58273,8111001.5,1663857,1936462.5,504276.1,45700,244.75,45134,408.58,NA,NA,NA,340907.5,31000,0.6,24.4,35.2,2.4,14.1,85.9,53.1,32.9,5567840,5501693,11069533,NA,NA,60.1,84.5,144.6
2020-03-18,Baden-Wuerttemberg,3387,Germany,2020-03-18,12327,28,105,R_3jTmaM0yrUauZMaIm,2837569,new_entry,correction,NA,In Germany the state of Baden-Wuerttemberg is enforcing Health Resources Measure: Doubling of hospital beds and 500 new doctors after March 18.,NA,DEU,DE,Provincial,1,NA,Health Resources,Doctors,NA,Use the old source,Germany,A geographical or administrative unit within a country,NA,Baden-Wuerttemberg,NA,NA,All Residents (Citizen Residents +Foreign Residents),Inbound,Not Applicable,NA,Provincial/State Government,53.856802931646214,52.714782694014986,51.592993683589185,145,https://www.swr.de/swraktuell/baden-wuerttemberg/coronavirus-liveblog-bw-2020-03-18-100.html,2020-07-08,2020-07-08T02:33:26Z,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.2,4688.5,1786.41,929.38,518.57,652.61,NA,5990.4,-3.4,38898,333102,3123.1,3.5,26576,416968,6719.3,1,39072,267843,7632.2,1.1,487,33338,1890.2,7.3,19094,185581,10169.7,1.9,32313,1426942,100,72550.4,4.3,332,5385,229.2,-1.9,71498,408298,14014.8,7.1,21636,56788,1015.3,4.3,14426,250314,5039.8,6.5,1262,20780,766.3,0.8,108761,962371,25741.5,91818,362503,454180.5,206715,1241660,2274002,272605.5,2174037,976672,2112878.5,1750375.5,58273,8111001.5,1663857,1936462.5,504276.1,45700,244.75,45134,408.58,NA,NA,NA,340907.5,31000,0.6,24.4,35.2,2.4,14.1,85.9,53.1,32.9,5567840,5501693,11069533,NA,NA,60.1,84.5,144.6
2020-03-17,Schleswig-Holstein,203,Germany,2020-03-18,12327,28,105,R_2f2L5F2IHhx8s1WLy,2862527,new_entry,original,NA,"All shops have to close except from food and feed shops, weekly markets, pick up and delivery services, beverage shops, pharmacies, health care supply shops, drug stores, petrol stations, banks, post offices, cleaning services, laundry services, newspaper shops, hardware shops, gardening businesses, animal need, food offers for the needy, or retail markets.",2020-04-19,DEU,DE,Provincial,1,NA,Restriction and Regulation of Businesses,Non-Essential Commercial Businesses,NA,NA,Germany,NA,NA,Schleswig-Holstein,NA,NA,All Residents (Citizen Residents +Foreign Residents),NA,NA,Mandatory with Fines,Police,53.856802931646214,52.714782694014986,51.592993683589185,145,https://transparenz.schleswig-holstein.de/,2020-07-19,2020-07-19T12:07:55Z,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.3,3060.5,1732.2,993.1,261.38,269.81,NA,1466.2,15.6,10987,101991,991.8,5.3,8877,104509,1556.1,17.8,8968,62130,1572.1,NA,NA,NA,NA,0.5,4214,31889,1031.6,NA,5433,156722,100,NA,NA,84,744,NA,2,14959,63673,1506.9,0.9,5368,16748,273.3,-1.1,4115,67605,1314.3,NA,NA,NA,NA,-0.3,28797,240758,5636.8,40629,104674.5,116962.5,40460,262757.5,270639,34653.5,242510,204095.5,614598,509923.5,18202,1794933.5,454694,489347.5,95903.39,33100,234.08,12360,427.2,NA,NA,NA,76945.34,26700,1,34.8,15,2.9,12.3,87.7,63,24.7,1477255,1419457,2896712,NA,NA,16.6,26.4,43
2020-03-16,Thuringia,70,Germany,2020-03-18,12327,28,105,R_3RkKmS0PCuPxdPVLy,2987939,new_entry,correction,NA,"The policy ends after one month on April 19th, 2020",2020-04-19,DEU,DE,Provincial,1,NA,Restriction and Regulation of Businesses,Non-Essential Commercial Businesses,NA,NA,Germany,NA,NA,Thuringia,NA,NA,All Residents (Citizen Residents +Foreign Residents),NA,NA,Mandatory (Unspecified/Implied),"Provincial/State Government,Municipal Government,Police",53.856802931646214,52.714782694014986,51.592993683589185,145,https://corona.thueringen.de/covid-19-bulletin/,2020-04-01,2020-04-01T09:08:12Z,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.6,1423.31,661.33,364.54,311.1,61.96,NA,1042.4,7.9,6003,35983,343.5,-3.3,5494,55080,900,0.7,9552,59128,1334.6,3.4,121,4692,227.6,14.2,1904,12799,344.2,0.7,6686,206897,100,6717.7,-0.2,77,831,24.1,0.8,9918,42074,845.1,1.2,2887,10010,211.4,7.2,2856,36549,659.8,-0.9,254,8314,285.4,0.1,18831,91126,1658.1,28027,63366,104477,22178.5,201663,349059,23444,324247.5,167174,456163,392797,12310.5,1428579,265746,289190,62868.48,29300,238.81,8991,418.74,NA,NA,NA,44092.62,20500,1.6,42,16.9,3.7,4.8,95.2,66.8,28.3,1082331,1060814,2143145,NA,NA,17,23.3,40.3
2020-03-18,Bavaria,2757,Germany,2020-03-18,12327,28,105,R_3KHrqoLCNWrfHL2Op,3266252,update,correction,NA,In Germany in the state of Bavaria the City of Mitterteich is enforcing a Quarantine on all residents with exceptions after March 18.,NA,DEU,DE,Municipal,1,Mitterteich,Quarantine,Self-Quarantine (i.e. quarantine at home),NA,NA,Germany,A geographical or administrative unit within a country,NA,Bavaria,Mitterteich,NA,All Residents (Citizen Residents +Foreign Residents),Inbound,Not Applicable,"Mandatory with Fines,Mandatory with Exceptions (Please list exceptions in the text entry)","Municipal Government,Police",53.856802931646214,52.714782694014986,51.592993683589185,145,https://www.sueddeutsche.de/bayern/coronavirus-mitterteich-wunsiedel-ausgangssperre-1.4850942,2020-04-02,2020-04-02T03:17:47Z,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.4,10260.7,5148.65,2980.73,1132.4,798.67,NA,7081.5,6.5,43498,475424,4925.1,9,38094,550347,9795.9,2,54058,373757,9778.3,2.7,476,30081,1644.4,5.4,28543,250040,12508.3,1.7,34091,1452129,100,71768.8,0.5,452,6763,257.7,10.7,101598,557658,21111.7,5.7,33456,82629,1488.3,3.8,20897,310833,6665.6,7.4,1031,31272,1093.8,2.7,130733,1138999,29927.3,157099,486036,600682,282718,1577343.5,2281624.5,342303,2152123.5,1217926,2639957,2153921,76699.5,9713151,2114142,2456445,617146.23,47300,222.9,58489,448.64,NA,NA,NA,413501.36,31900,0.6,28.2,41.9,2.1,11.4,88.6,56.4,32.2,6592928,6483793,13076721,NA,NA,65,83.6,148.6
