"","date","region","country","geo","eurostat_total_population_2019","cases","cases_national","new_cases","new_cases_national","sum_pop","measure_H1_H2_cases","measure_H3_cases","cases_national_JHU","new_cases_national_JHU","past_average_new_cases_national_JHU","measure_H1_H2_cases_JHU","deaths","deaths_national","new_deaths","new_deaths_national","deaths_pop_sub","deaths_pop_nat","past_average_new_deaths","past_average_new_deaths_national","measure_H1_H2_deaths","measure_H3_deaths_a","measure_H3_deaths_b"
"6671",2020-03-24,"Saxony","Germany","DED",4077937,1200,38530,160,4886,83019213,0.00446764052075512,0.69943615994335,32986,0,0,0,17,867,7,165,4.16877455438865e-06,1.04433656821102e-05,2.14285714285714,98.5714285714286,0.000118733272708124,0.442568264296383,-0.557431735703617
"6672",2020-03-24,"Saxony-Anhalt","Germany","DEE",2208321,404,38530,62,4886,83019213,0.00446764052075512,0.422809160214711,32986,0,0,0,12,867,4,165,5.43399261248704e-06,1.04433656821102e-05,1.57142857142857,98.5714285714286,0.000118733272708124,0.599321701872146,-0.400678298127854
"6673",2020-03-24,"Schleswig-Holstein","Germany","DEF",2896712,667,38530,100,4886,83019213,0.00446764052075512,0.512196257458023,32986,0,0,0,21,867,4,165,7.24959885552999e-06,1.04433656821102e-05,2.57142857142857,98.5714285714286,0.000118733272708124,0.747647194474287,-0.252352805525713
"6674",2020-03-24,"Thuringia","Germany","DEG",2143145,457,38530,72,4886,83019213,0.00446764052075512,0.531156109663132,32986,0,0,0,7,867,3,165,3.26622790338498e-06,1.04433656821102e-05,1,98.5714285714286,0.000118733272708124,0.392985029011103,-0.607014970988897
"6675",2020-03-24,"Abruzzo","Italy","ITF1",1311580,689,69176,26,5249,59144326,0.00909880784071928,0.550656173954306,69176,5249,749.857142857143,0.00126784290830729,46,6726,8,717,3.50722029918114e-05,0.000113721813314772,5.71428571428571,605.428571428571,0.00102364607456778,0.425615406628613,-0.574384593371387
"6676",2020-03-24,"Basilicata","Italy","ITF5",562869,92,69176,2,5249,59144326,0.00909880784071928,0.200836494636211,69176,0,749.857142857143,0.00126784290830729,1,6726,0,717,1.77661232009579e-06,0.000113721813314772,0.142857142857143,605.428571428571,0.00102364607456778,0.0247938976487404,-0.97520610235126
"6677",2020-03-24,"Calabria","Italy","ITF6",1947131,319,69176,27,5249,59144326,0.00909880784071928,0.165301257225623,69176,0,749.857142857143,0.00126784290830729,10,6726,1,717,5.13576128159841e-06,0.000113721813314772,1.28571428571429,605.428571428571,0.00102364607456778,0.0645059050371239,-0.935494094962876
"6678",2020-03-24,"Campania","Italy","ITF3",5801692,1101,69176,75,5249,59144326,0.00909880784071928,0.173468581456038,69176,0,749.857142857143,0.00126784290830729,56,6726,7,717,9.65235658838835e-06,0.000113721813314772,6.71428571428571,605.428571428571,0.00102364607456778,0.11305644450886,-0.88694355549114
"6679",2020-03-24,"Emilia-Romagna","Italy","ITH5",4459477,9254,69176,719,5249,59144326,0.00909880784071928,1.87408810686722,69176,0,749.857142857143,0.00126784290830729,985,6726,93,717,0.000220877919092306,0.000113721813314772,84.5714285714286,605.428571428571,0.00102364607456778,1.85263520686039,0.852635206860388
"6680",2020-03-24,"Friuli Venezia Giulia","Italy",NA,NA,992,69176,62,5249,59144326,0.00909880784071928,NA,69176,0,749.857142857143,0.00126784290830729,64,6726,10,717,NA,0.000113721813314772,4.85714285714286,605.428571428571,0.00102364607456778,NA,NA
"6681",2020-03-24,"Lazio","Italy","ITI4",5879082,1728,69176,188,5249,59144326,0.00909880784071928,0.299373642678813,69176,0,749.857142857143,0.00126784290830729,80,6726,17,717,1.36075666234967e-05,0.000113721813314772,8.14285714285714,605.428571428571,0.00102364607456778,0.135306130006689,-0.864693869993311
"6682",2020-03-24,"Liguria","Italy","ITC3",1550640,2116,69176,192,5249,59144326,0.00909880784071928,1.35476072398944,69176,0,0,0,231,6726,19,717,0.000148970747562297,0.000113721813314772,24.4285714285714,605.428571428571,0.00102364607456778,1.53899518923539,0.538995189235387
"6683",2020-03-24,"Lombardia","Italy","ITC4",10060574,30703,69176,1942,5249,59144326,0.00909880784071928,2.26023313631931,69176,0,0,0,4178,6726,402,717,0.00041528445593661,0.000113721813314772,362.571428571429,605.428571428571,0.00102364607456778,3.52063492216218,2.52063492216218
"6684",2020-03-24,"Marche","Italy","ITI3",1525271,2736,69176,167,5249,59144326,0.00909880784071928,1.40508664223227,69176,0,0,0,231,6726,28,717,0.000151448496693374,0.000113721813314772,23.1428571428571,605.428571428571,0.00102364607456778,1.48224548480573,0.48224548480573
"6685",2020-03-24,"Molise","Italy","ITF2",305617,73,69176,6,5249,59144326,0.00909880784071928,0.246593256482001,69176,0,0,0,8,6726,1,717,2.61765543147142e-05,0.000113721813314772,1,605.428571428571,0.00102364607456778,0.319648496744429,-0.680351503255571
"6686",2020-03-24,"Piemonte","Italy","ITC1",4356406,5515,69176,654,5249,59144326,0.00909880784071928,1.30394022141057,69176,0,0,0,374,6726,59,717,8.58505841742023e-05,0.000113721813314772,34.4285714285714,605.428571428571,0.00102364607456778,0.772041826802043,-0.227958173197957
"6687",2020-03-24,"Puglia","Italy","ITF4",4029053,1005,69176,99,5249,59144326,0.00909880784071928,0.259141000855033,69176,0,0,0,44,6726,7,717,1.09206803683148e-05,0.000113721813314772,3.71428571428571,605.428571428571,0.00102364607456778,0.0900580423655065,-0.909941957634493
"6688",2020-03-24,"Sardegna","Italy","ITG2",1639591,421,69176,62,5249,59144326,0.00909880784071928,0.291108927787262,69176,0,0,0,15,6726,4,717,9.14862304074614e-06,0.000113721813314772,1.85714285714286,605.428571428571,0.00102364607456778,0.110652176599796,-0.889347823400204
"6689",2020-03-24,"Sicilia","Italy","ITG1",4999891,846,69176,125,5249,59144326,0.00909880784071928,0.191238013076819,69176,0,0,0,20,6726,7,717,4.000087201901e-06,0.000113721813314772,2.42857142857143,605.428571428571,0.00102364607456778,0.0474504700974543,-0.952549529902546
"6690",2020-03-24,"Toscana","Italy","ITI1",3729641,2699,69176,238,5249,59144326,0.00909880784071928,0.692915485611659,69176,0,0,0,129,6726,20,717,3.45877793599974e-05,0.000113721813314772,16,605.428571428571,0.00102364607456778,0.419085974782204,-0.580914025217796
"6691",2020-03-24,"Trentino-Alto Adige","Italy",NA,1072276,1891,69176,144,5249,59144326,0.00909880784071928,1.77904592444221,69176,0,0,0,0,6726,0,717,0,0.000113721813314772,0,605.428571428571,0.00102364607456778,0,-1
"6692",2020-03-24,"Umbria","Italy","ITI2",882015,648,69176,71,5249,59144326,0.00909880784071928,0.802819730982539,69176,0,0,0,19,6726,3,717,2.15415837599134e-05,0.000113721813314772,2.57142857142857,605.428571428571,0.00102364607456778,0.284805694644286,-0.715194305355714
"6693",2020-03-24,"Valle d'Aosta","Italy","ITC2",125666,400,69176,7,5249,59144326,0.00909880784071928,3.2984021291712,69176,0,0,0,19,6726,7,717,0.000151194436044754,0.000113721813314772,2.42857142857143,605.428571428571,0.00102364607456778,1.88791859680447,0.887918596804475
"6694",2020-03-24,"Veneto","Italy","ITH3",4905854,5948,69176,443,5249,59144326,0.00909880784071928,1.03820637917028,69176,0,0,0,216,6726,24,717,4.40290314387668e-05,0.000113721813314772,19.4285714285714,605.428571428571,0.00102364607456778,0.386880128737677,-0.613119871262323
"6695",2020-03-24,"Aargau","Switzerland","CH033",678207,266,10849,25,1027,8544527,0.0115947235664922,0.361520034267292,9877,1082,154.571428571429,0.0018090109443323,2,175,1,21,2.94895216357248e-06,2.04809464584757e-05,0.142857142857143,17.2857142857143,0.000202301593589842,0.104121493319642,-0.895878506680358
"6696",2020-03-24,"Appenzell Ausserrhoden","Switzerland","CH053",55234,8,10849,0,1027,8544527,0.0115947235664922,0.0669200597659107,9877,0,154.571428571429,0.0018090109443323,0,175,0,21,0,2.04809464584757e-05,0,17.2857142857143,0.000202301593589842,0,-1
"6697",2020-03-24,"Appenzell Innerrhoden","Switzerland","CH054",16145,33,10849,3,1027,8544527,0.0115947235664922,1.7552191465993,9877,0,154.571428571429,0.0018090109443323,2,175,1,21,0.000123877361412202,2.04809464584757e-05,0.142857142857143,17.2857142857143,0.000202301593589842,4.37385726973272,3.37385726973272
"6698",2020-03-24,"Basel-City","Switzerland","CH031",194766,410,10849,36,1027,8544527,0.0115947235664922,1.55619323522096,9877,0,154.571428571429,0.0018090109443323,5,175,0,21,2.56718318392327e-05,2.04809464584757e-05,0.142857142857143,17.2857142857143,0.000202301593589842,0.362568033536832,-0.637431966463168
"6699",2020-03-24,"Basel-Landschaft","Switzerland","CH032",288132,306,10849,4,1027,8544527,0.0115947235664922,0.927918431021126,9877,0,154.571428571429,0.0018090109443323,4,175,1,21,1.38825260644427e-05,2.04809464584757e-05,0.285714285714286,17.2857142857143,0.000202301593589842,0.490163713991051,-0.509836286008949
"6700",2020-03-24,"Bern","Switzerland","CH021",1034977,532,10849,62,1027,8544527,0.0115947235664922,0.445227995512704,9877,0,154.571428571429,0.0018090109443323,6,175,1,21,5.79723027661484e-06,2.04809464584757e-05,0.714285714285714,17.2857142857143,0.000202301593589842,0.341147318345406,-0.658852681654594
"6701",2020-03-24,"Fribourg","Switzerland","CH022",318714,255,10849,29,1027,8544527,0.0115947235664922,0.757698611605411,9877,0,154.571428571429,0.0018090109443323,5,175,1,21,1.56880463362137e-05,2.04809464584757e-05,0.571428571428571,17.2857142857143,0.000202301593589842,0.886260730558867,-0.113739269441133
"6702",2020-03-24,"Geneva","Switzerland","CH013",499480,1728,10849,118,1027,8544527,0.0115947235664922,2.51114179251108,9877,0,0,0,16,175,1,21,3.20333146472331e-05,2.04809464584757e-05,1.57142857142857,17.2857142857143,0.000202301593589842,1.55516773808397,0.555167738083971
"6703",2020-03-24,"Glarus","Switzerland","CH051",40403,33,10849,2,1027,8544527,0.0115947235664922,0.640393982322406,9877,0,0,0,1,175,0,21,2.47506373289112e-05,2.04809464584757e-05,0,17.2857142857143,0.000202301593589842,0,-1
"6704",2020-03-24,"Grisons","Switzerland","CH056",198379,343,10849,43,1027,8544527,0.0115947235664922,1.50300778581855,9877,0,0,0,6,175,1,21,3.02451368340399e-05,2.04809464584757e-05,0.714285714285714,17.2857142857143,0.000202301593589842,1.7798236108619,0.779823610861904
"6705",2020-03-24,"Jura","Switzerland","CH025",73419,82,10849,13,1027,8544527,0.0115947235664922,0.889424248940313,9877,0,0,0,1,175,0,21,1.36204524714311e-05,2.04809464584757e-05,0,17.2857142857143,0.000202301593589842,0,-1
"6706",2020-03-24,"Lucerne","Switzerland","CH061",409557,205,10849,49,1027,8544527,0.0115947235664922,0.427184564881619,9877,0,0,0,2,175,1,21,4.8833251537637e-06,2.04809464584757e-05,0.142857142857143,17.2857142857143,0.000202301593589842,0.172420262917823,-0.827579737082177
"6707",2020-03-24,"Neuchatel","Switzerland","CH024",176850,265,10849,18,1027,8544527,0.0115947235664922,1.05199443925673,9877,0,0,0,6,175,1,21,3.39270568278202e-05,2.04809464584757e-05,0.714285714285714,17.2857142857143,0.000202301593589842,1.99649210121105,0.996492101211047
"6708",2020-03-24,"Nidwalden","Switzerland","CH065",43223,42,10849,3,1027,8544527,0.0115947235664922,0.85516104414555,9877,0,0,0,1,175,0,21,2.31358304606344e-05,2.04809464584757e-05,0,17.2857142857143,0.000202301593589842,0,-1
"6709",2020-03-24,"Obwalden","Switzerland","CH064",37841,25,10849,1,1027,8544527,0.0115947235664922,0.455834290280774,9877,0,0,0,0,175,0,21,0,2.04809464584757e-05,0,17.2857142857143,0.000202301593589842,0,-1
"6710",2020-03-24,"Saint Gallen","Switzerland","CH055",507697,200,10849,15,1027,8544527,0.0115947235664922,0.371302945726734,9877,0,0,0,1,175,0,21,1.9696787650902e-06,2.04809464584757e-05,0,17.2857142857143,0.000202301593589842,0,-1
"6711",2020-03-24,"Schaffhausen","Switzerland","CH052",81991,34,10849,2,1027,8544527,0.0115947235664922,0.48086742282905,9877,0,0,0,1,175,0,21,1.21964605871376e-05,2.04809464584757e-05,0,17.2857142857143,0.000202301593589842,0,-1
"6712",2020-03-24,"Schwyz","Switzerland","CH063",159165,97,10849,9,1027,8544527,0.0115947235664922,0.503161431579745,9877,0,0,0,1,175,0,21,6.28278830144818e-06,2.04809464584757e-05,0,17.2857142857143,0.000202301593589842,0,-1
"6713",2020-03-24,"Solothurn","Switzerland","CH023",273194,104,10849,9,1027,8544527,0.0115947235664922,0.230006749338841,9877,0,0,0,1,175,0,21,3.66040249785866e-06,2.04809464584757e-05,0,17.2857142857143,0.000202301593589842,0,-1
"6714",2020-03-24,"Thurgau","Switzerland","CH057",276472,88,10849,6,1027,8544527,0.0115947235664922,0.289670162828026,9877,0,0,0,3,175,0,21,1.08510084203825e-05,2.04809464584757e-05,0.142857142857143,17.2857142857143,0.000202301593589842,0.255418001171311,-0.744581998828689
"6715",2020-03-24,"Ticino","Switzerland","CH070",353343,1209,10849,47,1027,8544527,0.0115947235664922,2.73027775750416,9877,0,0,0,53,175,5,21,0.000149995896338685,2.04809464584757e-05,6.14285714285714,17.2857142857143,0.000202301593589842,8.59358980269283,7.59358980269283
"6716",2020-03-24,"Uri","Switzerland","CH062",36433,25,10849,3,1027,8544527,0.0115947235664922,0.676357987010002,9877,0,0,0,1,175,0,21,2.74476436197952e-05,2.04809464584757e-05,0,17.2857142857143,0.000202301593589842,0,-1
"6717",2020-03-24,"Valais","Switzerland","CH012",343955,728,10849,100,1027,8544527,0.0115947235664922,1.8018055446192,9877,0,0,0,14,175,1,21,4.07029989388147e-05,2.04809464584757e-05,1.57142857142857,17.2857142857143,0.000202301593589842,2.2583628143745,1.2583628143745
"6718",2020-03-24,"Vaud","Switzerland","CH011",799145,2546,10849,265,1027,8544527,0.0115947235664922,2.32342804277623,9877,0,0,0,34,175,4,21,4.25454704715665e-05,2.04809464584757e-05,3.28571428571429,17.2857142857143,0.000202301593589842,2.03237996766069,1.03237996766069
"6719",2020-03-24,"Zug","Switzerland","CH066",126837,72,10849,19,1027,8544527,0.0115947235664922,0.417699596037285,9877,0,0,0,1,175,0,21,7.88413475563124e-06,2.04809464584757e-05,0,17.2857142857143,0.000202301593589842,0,-1
"6720",2020-03-24,"Zurich","Switzerland","CH040",1520968,1213,10849,146,1027,8544527,0.0115947235664922,0.63509332293436,9877,0,0,0,8,175,2,21,5.25980822739203e-06,2.04809464584757e-05,1,17.2857142857143,0.000202301593589842,0.324997948240096,-0.675002051759903
"6721",2020-03-25,"Auvergne-Rhône-Alpes","France","FRK",8005882,2093,24964,236,2905,67012883,0.00338996650198483,0.650076289559592,25233,2929,418.428571428571,0.000624400193957588,107,1388,21,288,1.33651732563633e-05,2.07124352492042e-05,14.2857142857143,167.142857142857,0.000249418991782307,0.71542358950667,-0.28457641049333
"6722",2020-03-25,"Bourgogne-Franche-Comté","France","FRC",2793333,1569,24964,59,2905,67012883,0.00338996650198483,1.47242661449445,25233,0,418.428571428571,0.000624400193957588,102,1388,17,288,3.6515517483952e-05,2.07124352492042e-05,13.7142857142857,167.142857142857,0.000249418991782307,1.96843447025563,0.968434470255628
"6723",2020-03-25,"Bretagne","France","FRH",3333720,603,24964,77,2905,67012883,0.00338996650198483,0.41714915924488,25233,0,418.428571428571,0.000624400193957588,28,1388,3,288,8.39902571301729e-06,2.07124352492042e-05,3,167.142857142857,0.000249418991782307,0.360796748346423,-0.639203251653577
"6724",2020-03-25,"Centre-Val de Loire","France","FRB",2565258,561,24964,111,2905,67012883,0.00338996650198483,0.711317345200041,25233,0,418.428571428571,0.000624400193957588,13,1388,4,288,5.0677163856423e-06,2.07124352492042e-05,1.71428571428571,167.142857142857,0.000249418991782307,0.267930797024245,-0.732069202975755
"6725",2020-03-25,"Corse","France","FRM",341554,225,24964,8,2905,67012883,0.00338996650198483,0.900679001257554,25233,0,418.428571428571,0.000624400193957588,15,1388,8,288,4.39169208968421e-05,2.07124352492042e-05,2.14285714285714,167.142857142857,0.000249418991782307,2.51538417246182,1.51538417246182
"6726",2020-03-25,"Grand Est","France","FRF",5525291,5479,24964,557,2905,67012883,0.00338996650198483,2.52909952037102,25233,0,418.428571428571,0.000624400193957588,505,1388,98,288,9.13979010336288e-05,2.07124352492042e-05,55,167.142857142857,0.000249418991782307,3.99096587397593,2.99096587397593
"6727",2020-03-25,"Guadeloupe","France","FRY1",416474,6,24964,0,2905,67012883,0.00338996650198483,0.0607113527182027,25233,0,418.428571428571,0.000624400193957588,0,1388,0,288,0,2.07124352492042e-05,0,167.142857142857,0.000249418991782307,0,-1
"6728",2020-03-25,"Guyane","France","FRY3",283539,0,24964,0,2905,67012883,0.00338996650198483,0,25233,0,0,0,0,1388,0,288,0,2.07124352492042e-05,0,167.142857142857,0.000249418991782307,0,-1
"6729",2020-03-25,"Hauts-de-France","France","FRE",5977437,1753,24964,221,2905,67012883,0.00338996650198483,0.767044289612569,25233,0,0,0,122,1388,13,288,2.04100854597046e-05,2.07124352492042e-05,14.4285714285714,167.142857142857,0.000249418991782307,0.967784822488787,-0.0322151775112133
"6730",2020-03-25,"Île-de-France","France","FR1",12244807,7660,24964,862,2905,67012883,0.00338996650198483,1.70941995332809,25233,0,0,0,357,1388,95,288,2.91552165746671e-05,2.07124352492042e-05,45.8571428571429,167.142857142857,0.000249418991782307,1.50150066462607,0.501500664626069
"6731",2020-03-25,"La Réunion","France","FRY4",857961,3,24964,0,2905,67012883,0.00338996650198483,0.00491178113223498,25233,0,0,0,0,1388,0,288,0,2.07124352492042e-05,0,167.142857142857,0.000249418991782307,0,-1
"6732",2020-03-25,"Martinique","France","FRY2",363484,35,24964,10,2905,67012883,0.00338996650198483,0.208686213797257,25233,0,0,0,1,1388,0,288,2.75115273299512e-06,2.07124352492042e-05,0,167.142857142857,0.000249418991782307,0,-1
"6733",2020-03-25,"Mayotte","France","FRY5",269471,0,24964,0,2905,67012883,0.00338996650198483,0,25233,0,0,0,0,1388,0,288,0,2.07124352492042e-05,0,167.142857142857,0.000249418991782307,0,-1
"6734",2020-03-25,"Normandie","France","FRD",3313340,688,24964,102,2905,67012883,0.00338996650198483,0.610494544162947,25233,0,0,0,18,1388,3,288,5.43258464268684e-06,2.07124352492042e-05,2.14285714285714,167.142857142857,0.000249418991782307,0.259297121829038,-0.740702878170962
"6735",2020-03-25,"Nouvelle-Aquitaine","France","FRI",5986318,912,24964,123,2905,67012883,0.00338996650198483,0.475171673154614,25233,0,0,0,25,1388,9,288,4.17618977140874e-06,2.07124352492042e-05,3.28571428571429,167.142857142857,0.000249418991782307,0.220059688217294,-0.779940311782706
"6736",2020-03-25,"Occitanie","France","FRJ",5899209,1082,24964,182,2905,67012883,0.00338996650198483,0.507904863104079,25233,0,0,0,46,1388,7,288,7.7976555839944e-06,2.07124352492042e-05,5.71428571428571,167.142857142857,0.000249418991782307,0.388363717075075,-0.611636282924925
"6737",2020-03-25,"Pays de la Loire","France","FRG",3787400,368,24964,25,2905,67012883,0.00338996650198483,0.267040184949683,25233,0,0,0,16,1388,3,288,4.22453398109521e-06,2.07124352492042e-05,2.14285714285714,167.142857142857,0.000249418991782307,0.226841507535783,-0.773158492464217
"6738",2020-03-25,"Provence-Alpes-Côte d'Azur","France","FRL",5048405,1927,24964,332,2905,67012883,0.00338996650198483,1.12940618475482,25233,0,0,0,33,1388,7,288,6.53671803272519e-06,2.07124352492042e-05,3.71428571428571,167.142857142857,0.000249418991782307,0.294979340559598,-0.705020659440402
"6739",2020-03-25,"Baden-Wuerttemberg","Germany","DE1",11069533,9036,44220,1188,5690,83019213,0.00482521695653408,1.50953372585459,37323,4337,619.571428571429,0.000746298845992949,281,1082,45,215,2.53849913993662e-05,1.30331276448019e-05,29,120.142857142857,0.000144716930938453,1.81029501238312,0.810295012383119
"6740",2020-03-25,"Bavaria","Germany","DE2",13076721,9735,44220,1681,5690,83019213,0.00482521695653408,1.57985497413575,37323,0,619.571428571429,0.000746298845992949,309,1082,66,215,2.36297769142586e-05,1.30331276448019e-05,37.1428571428571,120.142857142857,0.000144716930938453,1.96271438888325,0.962714388883251
"6741",2020-03-25,"Berlin","Germany","DE3",3644826,1746,44220,245,5690,83019213,0.00482521695653408,0.933315208853431,37323,0,619.571428571429,0.000746298845992949,19,1082,2,215,5.21286887220405e-06,1.30331276448019e-05,2.42857142857143,120.142857142857,0.000144716930938453,0.460420590219903,-0.539579409780097
"6742",2020-03-25,"Brandenburg","Germany","DE4",2511917,608,44220,97,5690,83019213,0.00482521695653408,0.433738175406182,37323,0,619.571428571429,0.000746298845992949,6,1082,4,215,2.38861395499931e-06,1.30331276448019e-05,0.857142857142857,120.142857142857,0.000144716930938453,0.235791736866659,-0.764208263133341
"6743",2020-03-25,"Bremen","Germany","DE5",682986,210,44220,11,5690,83019213,0.00482521695653408,0.572199197469202,37323,0,619.571428571429,0.000746298845992949,2,1082,0,215,2.92831771075835e-06,1.30331276448019e-05,0.142857142857143,120.142857142857,0.000144716930938453,0.144534263829441,-0.855465736170559
"6744",2020-03-25,"Hamburg","Germany","DE6",1841179,1777,44220,163,5690,83019213,0.00482521695653408,1.75273233922782,37323,0,619.571428571429,0.000746298845992949,28,1082,12,215,1.5207646839335e-05,1.30331276448019e-05,3.28571428571429,120.142857142857,0.000144716930938453,1.23314583235184,0.233145832351843
"6745",2020-03-25,"Hesse","Germany","DE7",6265809,2205,44220,247,5690,83019213,0.00482521695653408,0.645916646125958,37323,0,619.571428571429,0.000746298845992949,32,1082,5,215,5.10708194265098e-06,1.30331276448019e-05,4,120.142857142857,0.000144716930938453,0.441126852740453,-0.558873147259547
"6746",2020-03-25,"Lower Saxony","Germany","DE9",7982448,2788,44220,378,5690,83019213,0.00482521695653408,0.639049197789849,37323,0,0,0,49,1082,18,215,6.13846779834958e-06,1.30331276448019e-05,5.71428571428571,120.142857142857,0.000144716930938453,0.494659676910214,-0.505340323089786
"6747",2020-03-25,"Mecklenburg-Vorpommern","Germany","DE8",1609675,264,44220,24,5690,83019213,0.00482521695653408,0.250141542722709,37323,0,0,0,2,1082,1,215,1.24248683740507e-06,1.30331276448019e-05,0.285714285714286,120.142857142857,0.000144716930938453,0.122651937460437,-0.877348062539563
"6748",2020-03-25,"North Rhine-Westphalia","Germany","DEA",17932651,10316,44220,1039,5690,83019213,0.00482521695653408,0.967141424956202,37323,0,0,0,239,1082,36,215,1.33276446410517e-05,1.30331276448019e-05,23.2857142857143,120.142857142857,0.000144716930938453,0.897275323691838,-0.102724676308162
"6749",2020-03-25,"Rheinland-Pfalz","Germany","DEB",4084844,1931,44220,171,5690,83019213,0.00482521695653408,0.829879670490461,37323,0,0,0,24,1082,5,215,5.87537737059237e-06,1.30331276448019e-05,2.85714285714286,120.142857142857,0.000144716930938453,0.483322637123055,-0.516677362876945
"6750",2020-03-25,"Saarland","Germany","DEC",990509,479,44220,49,5690,83019213,0.00482521695653408,0.923602645240481,37323,0,0,0,16,1082,3,215,1.61533110754168e-05,1.30331276448019e-05,1.85714285714286,120.142857142857,0.000144716930938453,1.29558986673073,0.29558986673073
"6751",2020-03-25,"Saxony","Germany","DED",4077937,1380,44220,180,5690,83019213,0.00482521695653408,0.683178555983497,37323,0,0,0,24,1082,7,215,5.88532878266633e-06,1.30331276448019e-05,3.14285714285714,120.142857142857,0.000144716930938453,0.532555390568299,-0.467444609431701
"6752",2020-03-25,"Saxony-Anhalt","Germany","DEE",2208321,455,44220,51,5690,83019213,0.00482521695653408,0.408905311245524,37323,0,0,0,16,1082,4,215,7.24532348331606e-06,1.30331276448019e-05,2.14285714285714,120.142857142857,0.000144716930938453,0.670519902105363,-0.329480097894637
"6753",2020-03-25,"Schleswig-Holstein","Germany","DEF",2896712,754,44220,87,5690,83019213,0.00482521695653408,0.508989869923117,37323,0,0,0,25,1082,4,215,8.6304748280119e-06,1.30331276448019e-05,2.57142857142857,120.142857142857,0.000144716930938453,0.613408518653101,-0.386591481346899
"6754",2020-03-25,"Thuringia","Germany","DEG",2143145,536,44220,79,5690,83019213,0.00482521695653408,0.549815059922608,37323,0,0,0,10,1082,3,215,4.66603986197854e-06,1.30331276448019e-05,1.42857142857143,120.142857142857,0.000144716930938453,0.460607559058368,-0.539392440941632
"6755",2020-03-25,"Abruzzo","Italy","ITF1",1311580,813,74386,124,5210,59144326,0.00934107235529962,0.641317554437614,74386,5210,744.285714285714,0.00125842285240636,52,7386,6,660,3.96468381646564e-05,0.000124880956458951,6.42857142857143,632,0.00106857249501837,0.458686223994929,-0.541313776005071
"6756",2020-03-25,"Basilicata","Italy","ITF5",562869,113,74386,21,5210,59144326,0.00934107235529962,0.233666441399455,74386,0,744.285714285714,0.00125842285240636,1,7386,0,660,1.77661232009579e-06,0.000124880956458951,0.142857142857143,632,0.00106857249501837,0.0237514779013024,-0.976248522098698
"6757",2020-03-25,"Calabria","Italy","ITF6",1947131,351,74386,32,5210,59144326,0.00934107235529962,0.174366490751536,74386,0,744.285714285714,0.00125842285240636,11,7386,1,660,5.64933740975825e-06,0.000124880956458951,1.42857142857143,632,0.00106857249501837,0.0686598416584617,-0.931340158341538
"6758",2020-03-25,"Campania","Italy","ITF3",5801692,1199,74386,98,5210,59144326,0.00934107235529962,0.194802709428535,74386,0,744.285714285714,0.00125842285240636,74,7386,18,660,1.27548997775132e-05,0.000124880956458951,9.28571428571429,632,0.00106857249501837,0.14978097595733,-0.85021902404267
"6759",2020-03-25,"Emilia-Romagna","Italy","ITH5",4459477,10054,74386,800,5210,59144326,0.00934107235529962,1.89612902154405,74386,0,744.285714285714,0.00125842285240636,1077,7386,92,660,0.00024150814097707,0.000124880956458951,88.4285714285714,632,0.00106857249501837,1.85568684636756,0.855686846367559
"6760",2020-03-25,"Friuli Venezia Giulia","Italy",NA,NA,1139,74386,147,5210,59144326,0.00934107235529962,NA,74386,0,744.285714285714,0.00125842285240636,70,7386,6,660,NA,0.000124880956458951,5.57142857142857,632,0.00106857249501837,NA,NA
"6761",2020-03-25,"Lazio","Italy","ITI4",5879082,1901,74386,173,5210,59144326,0.00934107235529962,0.306176721982355,74386,0,744.285714285714,0.00125842285240636,95,7386,15,660,1.61589853654023e-05,0.000124880956458951,9,632,0.00106857249501837,0.143261337183965,-0.856738662816035
"6762",2020-03-25,"Liguria","Italy","ITC3",1550640,2305,74386,189,5210,59144326,0.00934107235529962,1.39852576563564,74386,0,0,0,254,7386,23,660,0.000163803332817417,0.000124880956458951,25.8571428571429,632,0.00106857249501837,1.56050642398229,0.560506423982295
"6763",2020-03-25,"Lombardia","Italy","ITC4",10060574,32346,74386,1643,5210,59144326,0.00934107235529962,2.22441511076174,74386,0,0,0,4474,7386,296,660,0.000444706236443368,0.000124880956458951,359.285714285714,632,0.00106857249501837,3.34205196406218,2.34205196406218
"6764",2020-03-25,"Marche","Italy","ITI3",1525271,2934,74386,198,5210,59144326,0.00934107235529962,1.36964781854899,74386,0,0,0,287,7386,56,660,0.000188163283770556,0.000124880956458951,27.8571428571429,632,0.00106857249501837,1.70917120294787,0.70917120294787
"6765",2020-03-25,"Molise","Italy","ITF2",305617,73,74386,0,5210,59144326,0.00934107235529962,0.225185399980533,74386,0,0,0,8,7386,0,660,2.61765543147142e-05,0.000124880956458951,1,632,0.00106857249501837,0.30620938725201,-0.69379061274799
"6766",2020-03-25,"Piemonte","Italy","ITC1",4356406,6024,74386,509,5210,59144326,0.00934107235529962,1.29294066591736,74386,0,0,0,449,7386,75,660,0.000103066610412344,0.000124880956458951,42.1428571428571,632,0.00106857249501837,0.905298158935215,-0.0947018410647854
"6767",2020-03-25,"Puglia","Italy","ITF4",4029053,1093,74386,88,5210,59144326,0.00934107235529962,0.269501131098184,74386,0,0,0,48,7386,4,660,1.19134694927071e-05,0.000124880956458951,4.14285714285714,632,0.00106857249501837,0.0962261225727282,-0.903773877427272
