Province State,Country Region,Last Update,Confirmed,Deaths,Recovered,Lat,Long,FIPS,Admin2,Active,Combined Key,Incidence Rate,Case-Fatality Ratio
Berlin,Germany,2020-06-12 05:09:52,7164.0,208.0,6582.0,52.52,13.405,,,374.0,"Berlin, Germany",196.5525926340517,2.9034059184812957
Brandenburg,Germany,2020-06-12 05:09:52,3352.0,170.0,3100.0,52.4125,12.5316,,,82.0,"Brandenburg, Germany",133.44389961929474,5.071599045346062
Bremen,Germany,2020-06-12 05:09:52,1574.0,45.0,1400.0,53.0793,8.8017,,,129.0,"Bremen, Germany",230.45860383668187,2.8589580686149936
Hamburg,Germany,2020-06-12 05:09:52,5133.0,254.0,4800.0,53.5511,9.9937,,,79.0,"Hamburg, Germany",278.7887543796665,4.948373270991623
Hessen,Germany,2020-06-12 05:09:52,10296.0,489.0,9400.0,50.6521,9.1624,,,407.0,"Hessen, Germany",164.3203615047953,4.74941724941725
Mecklenburg-Vorpommern,Germany,2020-06-12 05:09:52,780.0,20.0,730.0,53.6127,12.4296,,,30.0,"Mecklenburg-Vorpommern, Germany",48.456986658797575,2.5641025641025643
Niedersachsen,Germany,2020-06-12 05:09:52,12730.0,612.0,11200.0,52.6367,9.8451,,,918.0,"Niedersachsen, Germany",159.47488790406152,4.807541241162609
Nordrhein-Westfalen,Germany,2020-06-12 05:09:52,38983.0,1641.0,35737.0,51.4332,7.6616,,,1605.0,"Nordrhein-Westfalen, Germany",217.38559457829186,4.209527229818127
Rheinland-Pfalz,Germany,2020-06-12 05:09:52,6819.0,231.0,6407.0,50.1183,7.309,,,181.0,"Rheinland-Pfalz, Germany",166.93415954195558,3.3875934887813464
Saarland,Germany,2020-06-12 05:09:52,2766.0,170.0,2531.0,49.3964,7.023,,,65.0,"Saarland, Germany",279.2503652162676,6.146059291395518
Sachsen,Germany,2020-06-12 05:09:52,5346.0,219.0,5000.0,51.1045,13.2017,,,127.0,"Sachsen, Germany",131.09569863389257,4.09652076318743
Sachsen-Anhalt,Germany,2020-06-12 05:09:52,1733.0,56.0,1627.0,51.9503,11.6923,,,50.0,"Sachsen-Anhalt, Germany",78.47590997866705,3.231390652048471
Schleswig-Holstein,Germany,2020-06-12 05:09:52,3115.0,148.0,2900.0,54.2194,9.6961,,,67.0,"Schleswig-Holstein, Germany",107.53571635702824,4.751203852327448
Thuringen,Germany,2020-06-12 05:09:52,3132.0,171.0,2830.0,51.011,10.8453,,,131.0,"Thuringen, Germany",146.14036847716793,5.459770114942528
Unknown,Germany,2020-06-12 05:09:52,1173.0,0.0,0.0,,,,,1173.0,"Unknown, Germany",,0.0
Baden-Wurttemberg,Germany,2020-06-13 03:33:14,35094.0,1805.0,32800.0,48.6616,9.3501,,,489.0,"Baden-Wurttemberg, Germany",317.03234454425495,5.143329344047416
Bayern,Germany,2020-06-13 03:33:14,47580.0,2538.0,44100.0,48.7904,11.4979,,,942.0,"Bayern, Germany",363.85268141761225,5.334174022698614
Berlin,Germany,2020-06-13 03:33:14,7251.0,208.0,6582.0,52.52,13.405,,,461.0,"Berlin, Germany",198.939537854482,2.868569852434147
Brandenburg,Germany,2020-06-13 03:33:14,3313.0,170.0,3100.0,52.4125,12.5316,,,43.0,"Brandenburg, Germany",131.89130054854522,5.1313009357078165
Bremen,Germany,2020-06-13 03:33:14,1584.0,45.0,1400.0,53.0793,8.8017,,,139.0,"Bremen, Germany",231.92276269206104,2.8409090909090913
Hamburg,Germany,2020-06-13 03:33:14,5134.0,254.0,4800.0,53.5511,9.9937,,,80.0,"Hamburg, Germany",278.84306740409266,4.947409427347098
Hessen,Germany,2020-06-13 03:33:14,10313.0,489.0,9500.0,50.6521,9.1624,,,324.0,"Hessen, Germany",164.59167523299863,4.741588286628527
Mecklenburg-Vorpommern,Germany,2020-06-13 03:33:14,781.0,20.0,738.0,53.6127,12.4296,,,23.0,"Mecklenburg-Vorpommern, Germany",48.51911100066784,2.5608194622279132
Niedersachsen,Germany,2020-06-13 03:33:14,12777.0,613.0,11200.0,52.6367,9.8451,,,964.0,"Niedersachsen, Germany",160.06367971329098,4.797683337246616
Nordrhein-Westfalen,Germany,2020-06-13 03:33:14,39060.0,1643.0,36000.0,51.4332,7.6616,,,1417.0,"Nordrhein-Westfalen, Germany",217.81497894538848,4.206349206349207
Rheinland-Pfalz,Germany,2020-06-13 03:33:14,6827.0,231.0,6417.0,50.1183,7.309,,,179.0,"Rheinland-Pfalz, Germany",167.13000545430867,3.3836238464918704
Saarland,Germany,2020-06-13 03:33:14,2769.0,170.0,2531.0,49.3964,7.023,,,68.0,"Saarland, Germany",279.5532397989317,6.139400505597688
Sachsen,Germany,2020-06-13 03:33:14,5346.0,219.0,5000.0,51.1045,13.2017,,,127.0,"Sachsen, Germany",131.09569863389257,4.09652076318743
Sachsen-Anhalt,Germany,2020-06-13 03:33:14,1735.0,56.0,1627.0,51.9503,11.6923,,,52.0,"Sachsen-Anhalt, Germany",78.5664765222085,3.2276657060518734
Schleswig-Holstein,Germany,2020-06-13 03:33:14,3120.0,148.0,2900.0,54.2194,9.6961,,,72.0,"Schleswig-Holstein, Germany",107.70832585358849,4.743589743589744
Thuringen,Germany,2020-06-13 03:33:14,3152.0,174.0,2840.0,51.011,10.8453,,,138.0,"Thuringen, Germany",147.0735764495636,5.5203045685279175
Unknown,Germany,2020-06-13 03:33:14,1390.0,0.0,0.0,,,,,1390.0,"Unknown, Germany",,0.0
Baden-Wurttemberg,Germany,2020-06-14 03:33:15,35094.0,1805.0,32800.0,48.6616,9.3501,,,489.0,"Baden-Wurttemberg, Germany",317.03234454425495,5.143329344047416
Bayern,Germany,2020-06-14 03:33:15,47613.0,2540.0,44200.0,48.7904,11.4979,,,873.0,"Bayern, Germany",364.1050382584442,5.334677504043014
Berlin,Germany,2020-06-14 03:33:15,7281.0,208.0,6627.0,52.52,13.405,,,446.0,"Berlin, Germany",199.762622413251,2.8567504463672573
Brandenburg,Germany,2020-06-14 03:33:15,3326.0,170.0,3100.0,52.4125,12.5316,,,56.0,"Brandenburg, Germany",132.40883357212834,5.111244738424534
Bremen,Germany,2020-06-14 03:33:15,1584.0,45.0,1400.0,53.0793,8.8017,,,139.0,"Bremen, Germany",231.92276269206104,2.8409090909090913
Hamburg,Germany,2020-06-14 03:33:15,5139.0,255.0,4800.0,53.5511,9.9937,,,84.0,"Hamburg, Germany",279.11463252622366,4.9620548744892
Hessen,Germany,2020-06-14 03:33:15,10321.0,491.0,9500.0,50.6521,9.1624,,,330.0,"Hessen, Germany",164.7193522815649,4.7572909601782785
Mecklenburg-Vorpommern,Germany,2020-06-14 03:33:15,782.0,20.0,739.0,53.6127,12.4296,,,23.0,"Mecklenburg-Vorpommern, Germany",48.581235342538086,2.557544757033248
Niedersachsen,Germany,2020-06-14 03:33:15,12834.0,616.0,11300.0,52.6367,9.8451,,,918.0,"Niedersachsen, Germany",160.77774637554796,4.799750662303257
Nordrhein-Westfalen,Germany,2020-06-14 03:33:15,39137.0,1643.0,36100.0,51.4332,7.6616,,,1394.0,"Nordrhein-Westfalen, Germany",218.24436331248515,4.198073434346015
Rheinland-Pfalz,Germany,2020-06-14 03:33:15,6838.0,231.0,6437.0,50.1183,7.309,,,170.0,"Rheinland-Pfalz, Germany",167.3992935837941,3.37818075460661
Saarland,Germany,2020-06-14 03:33:15,2770.0,170.0,2600.0,49.3964,7.023,,,0.0,"Saarland, Germany",279.654197993153,6.137184115523466
Sachsen,Germany,2020-06-14 03:33:15,5346.0,219.0,5000.0,51.1045,13.2017,,,127.0,"Sachsen, Germany",131.09569863389257,4.09652076318743
Sachsen-Anhalt,Germany,2020-06-14 03:33:15,1735.0,56.0,1627.0,51.9503,11.6923,,,52.0,"Sachsen-Anhalt, Germany",78.5664765222085,3.2276657060518734
Schleswig-Holstein,Germany,2020-06-14 03:33:15,3120.0,150.0,2900.0,54.2194,9.6961,,,70.0,"Schleswig-Holstein, Germany",107.70832585358849,4.807692307692308
Thuringen,Germany,2020-06-14 03:33:15,3156.0,174.0,2840.0,51.011,10.8453,,,142.0,"Thuringen, Germany",147.26021804404277,5.513307984790875
Unknown,Germany,2020-06-14 03:33:15,1191.0,0.0,0.0,,,,,1191.0,"Unknown, Germany",,0.0
Baden-Wurttemberg,Germany,2020-06-15 03:33:14,35094.0,1805.0,32800.0,48.6616,9.3501,,,489.0,"Baden-Wurttemberg, Germany",317.03234454425495,5.143329344047416
Bayern,Germany,2020-06-15 03:33:14,47629.0,2541.0,44200.0,48.7904,11.4979,,,888.0,"Bayern, Germany",364.2273930903626,5.334984988137478
Berlin,Germany,2020-06-15 03:33:14,7321.0,208.0,6656.0,52.52,13.405,,,457.0,"Berlin, Germany",200.86006849160972,2.841141920502664
Brandenburg,Germany,2020-06-15 03:33:14,3326.0,172.0,3100.0,52.4125,12.5316,,,54.0,"Brandenburg, Germany",132.40883357212834,5.171377029464822
Bremen,Germany,2020-06-15 03:33:14,1589.0,46.0,1400.0,53.0793,8.8017,,,143.0,"Bremen, Germany",232.65484211975058,2.89490245437382
Hamburg,Germany,2020-06-15 03:33:14,5143.0,255.0,4800.0,53.5511,9.9937,,,88.0,"Hamburg, Germany",279.3318846239285,4.95819560567762
Hessen,Germany,2020-06-15 03:33:14,10324.0,491.0,9500.0,50.6521,9.1624,,,333.0,"Hessen, Germany",164.76723117477727,4.755908562572647
Mecklenburg-Vorpommern,Germany,2020-06-15 03:33:14,782.0,20.0,739.0,53.6127,12.4296,,,23.0,"Mecklenburg-Vorpommern, Germany",48.581235342538086,2.557544757033248
Niedersachsen,Germany,2020-06-15 03:33:14,12874.0,616.0,11300.0,52.6367,9.8451,,,958.0,"Niedersachsen, Germany",161.27884578765813,4.78483765729377
Nordrhein-Westfalen,Germany,2020-06-15 03:33:14,39233.0,1645.0,36100.0,51.4332,7.6616,,,1488.0,"Nordrhein-Westfalen, Germany",218.77969966626802,4.192898835164275
Rheinland-Pfalz,Germany,2020-06-15 03:33:14,6840.0,231.0,6442.0,50.1183,7.309,,,167.0,"Rheinland-Pfalz, Germany",167.4482550618824,3.3771929824561404
Saarland,Germany,2020-06-15 03:33:14,2772.0,170.0,2600.0,49.3964,7.023,,,2.0,"Saarland, Germany",279.85611438159566,6.132756132756133
Sachsen,Germany,2020-06-15 03:33:14,5346.0,219.0,5065.0,51.1045,13.2017,,,62.0,"Sachsen, Germany",131.09569863389257,4.09652076318743
Sachsen-Anhalt,Germany,2020-06-15 03:33:14,1756.0,57.0,1627.0,51.9503,11.6923,,,72.0,"Sachsen-Anhalt, Germany",79.51742522939374,3.2460136674259683
Schleswig-Holstein,Germany,2020-06-15 03:33:14,3121.0,151.0,2900.0,54.2194,9.6961,,,70.0,"Schleswig-Holstein, Germany",107.74284775290053,4.838192886895227
Thuringen,Germany,2020-06-15 03:33:14,3169.0,174.0,2860.0,51.011,10.8453,,,135.0,"Thuringen, Germany",147.86680322609996,5.490691069738086
Unknown,Germany,2020-06-15 03:33:14,1199.0,0.0,0.0,,,,,1199.0,"Unknown, Germany",,0.0
Baden-Wurttemberg,Germany,2020-06-16 04:33:09,35154.0,1808.0,32900.0,48.6616,9.3501,,,446.0,"Baden-Wurttemberg, Germany",317.57437283036234,5.143084712977187
Bayern,Germany,2020-06-16 04:33:09,47643.0,2541.0,44300.0,48.7904,11.4979,,,802.0,"Bayern, Germany",364.3344535682914,5.333417291102577
Berlin,Germany,2020-06-16 04:33:09,7368.0,208.0,6685.0,52.52,13.405,,,475.0,"Berlin, Germany",202.1495676336813,2.8230184581976117
Brandenburg,Germany,2020-06-16 04:33:09,3329.0,172.0,3100.0,52.4125,12.5316,,,57.0,"Brandenburg, Germany",132.52826426987838,5.1667167317512765
Bremen,Germany,2020-06-16 04:33:09,1596.0,48.0,1400.0,53.0793,8.8017,,,148.0,"Bremen, Germany",233.67975331851605,3.0075187969924815
Hamburg,Germany,2020-06-16 04:33:09,5146.0,255.0,4800.0,53.5511,9.9937,,,91.0,"Hamburg, Germany",279.49482369720704,4.9553050913330745
Hessen,Germany,2020-06-16 04:33:09,10324.0,491.0,9600.0,50.6521,9.1624,,,233.0,"Hessen, Germany",164.76723117477727,4.755908562572647
Mecklenburg-Vorpommern,Germany,2020-06-16 04:33:09,784.0,20.0,740.0,53.6127,12.4296,,,24.0,"Mecklenburg-Vorpommern, Germany",48.7054840262786,2.5510204081632653
Niedersachsen,Germany,2020-06-16 04:33:09,12909.0,616.0,11400.0,52.6367,9.8451,,,893.0,"Niedersachsen, Germany",161.71730777325453,4.771864590595708
Nordrhein-Westfalen,Germany,2020-06-16 04:33:09,39307.0,1646.0,36300.0,51.4332,7.6616,,,1361.0,"Nordrhein-Westfalen, Germany",219.19235477230893,4.1875492914748005
Rheinland-Pfalz,Germany,2020-06-16 04:33:09,6841.0,231.0,6444.0,50.1183,7.309,,,166.0,"Rheinland-Pfalz, Germany",167.47273580092656,3.3766993129659406
Saarland,Germany,2020-06-16 04:33:09,2772.0,170.0,2543.0,49.3964,7.023,,,59.0,"Saarland, Germany",279.85611438159566,6.132756132756133
Sachsen,Germany,2020-06-16 04:33:09,5347.0,219.0,5065.0,51.1045,13.2017,,,63.0,"Sachsen, Germany",131.12022083715368,4.0957546287637925
Sachsen-Anhalt,Germany,2020-06-16 04:33:09,1772.0,57.0,1627.0,51.9503,11.6923,,,88.0,"Sachsen-Anhalt, Germany",80.24195757772534,3.216704288939052
Schleswig-Holstein,Germany,2020-06-16 04:33:09,3121.0,151.0,2900.0,54.2194,9.6961,,,70.0,"Schleswig-Holstein, Germany",107.74284775290053,4.838192886895227
Thuringen,Germany,2020-06-16 04:33:09,3173.0,174.0,2860.0,51.011,10.8453,,,139.0,"Thuringen, Germany",148.0534448205791,5.483769303498267
Unknown,Germany,2020-06-16 04:33:09,1096.0,0.0,28.0,,,,,1068.0,"Unknown, Germany",,0.0
Baden-Wurttemberg,Germany,2020-06-17 04:33:21,35181.0,1811.0,32907.0,48.6616,9.3501,,,463.0,"Baden-Wurttemberg, Germany",317.81828555911073,5.147664932776214
Bayern,Germany,2020-06-17 04:33:21,47696.0,2541.0,44300.0,48.7904,11.4979,,,855.0,"Bayern, Germany",364.7397539490213,5.32749077490775
Berlin,Germany,2020-06-17 04:33:21,7401.0,209.0,6725.0,52.52,13.405,,,467.0,"Berlin, Germany",203.05496064832727,2.8239427104445345
Brandenburg,Germany,2020-06-17 04:33:21,3334.0,170.0,3100.0,52.4125,12.5316,,,64.0,"Brandenburg, Germany",132.72731543279494,5.098980203959208
Bremen,Germany,2020-06-17 04:33:21,1610.0,49.0,1400.0,53.0793,8.8017,,,161.0,"Bremen, Germany",235.7295757160469,3.0434782608695654
Hamburg,Germany,2020-06-17 04:33:21,5148.0,255.0,4800.0,53.5511,9.9937,,,93.0,"Hamburg, Germany",279.6034497460595,4.9533799533799545
Hessen,Germany,2020-06-17 04:33:21,10371.0,495.0,9600.0,50.6521,9.1624,,,276.0,"Hessen, Germany",165.51733383510413,4.772924501012438
Mecklenburg-Vorpommern,Germany,2020-06-17 04:33:21,786.0,20.0,741.0,53.6127,12.4296,,,25.0,"Mecklenburg-Vorpommern, Germany",48.8297327100191,2.544529262086514
Niedersachsen,Germany,2020-06-17 04:33:21,12950.0,616.0,11400.0,52.6367,9.8451,,,934.0,"Niedersachsen, Germany",162.23093467066744,4.756756756756757
Nordrhein-Westfalen,Germany,2020-06-17 04:33:21,39415.0,1648.0,36400.0,51.4332,7.6616,,,1367.0,"Nordrhein-Westfalen, Germany",219.79460817031455,4.181149308638843
Rheinland-Pfalz,Germany,2020-06-17 04:33:21,6846.0,233.0,6454.0,50.1183,7.309,,,159.0,"Rheinland-Pfalz, Germany",167.59513949614725,3.4034472684779438
Saarland,Germany,2020-06-17 04:33:21,2773.0,170.0,2546.0,49.3964,7.023,,,57.0,"Saarland, Germany",279.9570725758171,6.130544536602957
Sachsen,Germany,2020-06-17 04:33:21,5349.0,220.0,5065.0,51.1045,13.2017,,,64.0,"Sachsen, Germany",131.1692652436759,4.112918302486446
Sachsen-Anhalt,Germany,2020-06-17 04:33:21,1776.0,57.0,1627.0,51.9503,11.6923,,,92.0,"Sachsen-Anhalt, Germany",80.42309066480823,3.20945945945946
Schleswig-Holstein,Germany,2020-06-17 04:33:21,3122.0,151.0,2900.0,54.2194,9.6961,,,71.0,"Schleswig-Holstein, Germany",107.77736965221258,4.8366431774503535
Thuringen,Germany,2020-06-17 04:33:21,3176.0,175.0,2870.0,51.011,10.8453,,,131.0,"Thuringen, Germany",148.19342601643845,5.51007556675063
Unknown,Germany,2020-06-17 04:33:21,1318.0,0.0,7.0,,,,,1311.0,"Unknown, Germany",,0.0
Baden-Wurttemberg,Germany,2020-06-18 04:33:18,35223.0,1816.0,33000.0,48.6616,9.3501,,,407.0,"Baden-Wurttemberg, Germany",318.19770535938596,5.1557221133918185
Bayern,Germany,2020-06-18 04:33:18,47704.0,2547.0,44400.0,48.7904,11.4979,,,757.0,"Bayern, Germany",364.80093136498056,5.339174911957069
Berlin,Germany,2020-06-18 04:33:18,7474.0,210.0,6778.0,52.52,13.405,,,486.0,"Berlin, Germany",205.05779974133202,2.8097404335028098
Brandenburg,Germany,2020-06-18 04:33:18,3362.0,170.0,3100.0,52.4125,12.5316,,,92.0,"Brandenburg, Germany",133.84200194512798,5.0565139797739445
Bremen,Germany,2020-06-18 04:33:18,1622.0,49.0,1400.0,53.0793,8.8017,,,173.0,"Bremen, Germany",237.4865663425019,3.020961775585697
Hamburg,Germany,2020-06-18 04:33:18,5150.0,257.0,4800.0,53.5511,9.9937,,,93.0,"Hamburg, Germany",279.71207579491187,4.990291262135922
Hessen,Germany,2020-06-18 04:33:18,10386.0,496.0,9600.0,50.6521,9.1624,,,290.0,"Hessen, Germany",165.7567283011659,4.775659541690739
Mecklenburg-Vorpommern,Germany,2020-06-18 04:33:18,790.0,20.0,744.0,53.6127,12.4296,,,26.0,"Mecklenburg-Vorpommern, Germany",49.078230077500116,2.5316455696202533
Niedersachsen,Germany,2020-06-18 04:33:18,12977.0,619.0,11600.0,52.6367,9.8451,,,758.0,"Niedersachsen, Germany",162.56917677384183,4.769977652770287
Nordrhein-Westfalen,Germany,2020-06-18 04:33:18,39573.0,1655.0,36600.0,51.4332,7.6616,,,1318.0,"Nordrhein-Westfalen, Germany",220.6756825859155,4.18214439137796
Rheinland-Pfalz,Germany,2020-06-18 04:33:18,6858.0,233.0,6465.0,50.1183,7.309,,,160.0,"Rheinland-Pfalz, Germany",167.88890836467684,3.397491980169145
Saarland,Germany,2020-06-18 04:33:18,2773.0,171.0,2550.0,49.3964,7.023,,,52.0,"Saarland, Germany",279.9570725758171,6.166606563288858
Sachsen,Germany,2020-06-18 04:33:18,5350.0,221.0,5075.0,51.1045,13.2017,,,54.0,"Sachsen, Germany",131.193787446937,4.130841121495327
Sachsen-Anhalt,Germany,2020-06-18 04:33:18,1803.0,57.0,1627.0,51.9503,11.6923,,,119.0,"Sachsen-Anhalt, Germany",81.64573900261783,3.1613976705490847
Schleswig-Holstein,Germany,2020-06-18 04:33:18,3122.0,152.0,2970.0,54.2194,9.6961,,,0.0,"Schleswig-Holstein, Germany",107.77736965221258,4.868673926969892
Thuringen,Germany,2020-06-18 04:33:18,3193.0,178.0,2890.0,51.011,10.8453,,,125.0,"Thuringen, Germany",148.9866527929748,5.574694644534921
Unknown,Germany,2020-06-18 04:33:18,1244.0,0.0,0.0,,,,,1244.0,"Unknown, Germany",,0.0
Baden-Wurttemberg,Germany,2020-06-19 04:33:17,35243.0,1821.0,33000.0,48.6616,9.3501,,,422.0,"Baden-Wurttemberg, Germany",318.3783814547552,5.166983514456772
Bayern,Germany,2020-06-19 04:33:17,47747.0,2556.0,44500.0,48.7904,11.4979,,,691.0,"Bayern, Germany",365.1297599757615,5.3532159088529125
Berlin,Germany,2020-06-19 04:33:17,7602.0,211.0,6806.0,52.52,13.405,,,585.0,"Berlin, Germany",208.56962719208,2.7755853722704558
Brandenburg,Germany,2020-06-19 04:33:17,3365.0,170.0,3100.0,52.4125,12.5316,,,95.0,"Brandenburg, Germany",133.96143264287792,5.052005943536403
Bremen,Germany,2020-06-19 04:33:17,1629.0,49.0,1500.0,53.0793,8.8017,,,80.0,"Bremen, Germany",238.5114775412673,3.0079803560466543
Hamburg,Germany,2020-06-19 04:33:17,5155.0,259.0,4800.0,53.5511,9.9937,,,96.0,"Hamburg, Germany",279.9836409170428,5.024248302618816
Hessen,Germany,2020-06-19 04:33:17,10440.0,498.0,9600.0,50.6521,9.1624,,,342.0,"Hessen, Germany",166.6185483789883,4.770114942528736
Mecklenburg-Vorpommern,Germany,2020-06-19 04:33:17,791.0,20.0,749.0,53.6127,12.4296,,,22.0,"Mecklenburg-Vorpommern, Germany",49.14035441937037,2.528445006321113
Niedersachsen,Germany,2020-06-19 04:33:17,13063.0,620.0,11600.0,52.6367,9.8451,,,843.0,"Niedersachsen, Germany",163.64654050987866,4.746229809385286
Nordrhein-Westfalen,Germany,2020-06-19 04:33:17,40434.0,1658.0,36600.0,51.4332,7.6616,,,2176.0,"Nordrhein-Westfalen, Germany",225.47698050890526,4.100509472226344
Rheinland-Pfalz,Germany,2020-06-19 04:33:17,6875.0,234.0,6479.0,50.1183,7.309,,,162.0,"Rheinland-Pfalz, Germany",168.30508092842717,3.403636363636364
Saarland,Germany,2020-06-19 04:33:17,2773.0,171.0,2551.0,49.3964,7.023,,,51.0,"Saarland, Germany",279.9570725758171,6.166606563288858
Sachsen,Germany,2020-06-19 04:33:17,5374.0,221.0,5075.0,51.1045,13.2017,,,78.0,"Sachsen, Germany",131.78232032520364,4.112393003349459
Sachsen-Anhalt,Germany,2020-06-19 04:33:17,1819.0,57.0,1627.0,51.9503,11.6923,,,135.0,"Sachsen-Anhalt, Germany",82.37027135094944,3.1335898845519514
Schleswig-Holstein,Germany,2020-06-19 04:33:17,3122.0,152.0,2970.0,54.2194,9.6961,,,0.0,"Schleswig-Holstein, Germany",107.77736965221258,4.868673926969892
Thuringen,Germany,2020-06-19 04:33:17,3198.0,178.0,2890.0,51.011,10.8453,,,130.0,"Thuringen, Germany",149.21995478607374,5.565978736710443
Unknown,Germany,2020-06-19 04:33:17,1187.0,0.0,0.0,,,,,1187.0,"Unknown, Germany",,0.0
Baden-Wurttemberg,Germany,2020-06-20 04:33:19,35282.0,1824.0,33017.0,48.6616,9.3501,,,441.0,"Baden-Wurttemberg, Germany",318.730699840725,5.16977495606825
Bayern,Germany,2020-06-20 04:33:19,47799.0,2562.0,44500.0,48.7904,11.4979,,,737.0,"Bayern, Germany",365.5274131794966,5.359944768719012
Berlin,Germany,2020-06-20 04:33:19,7732.0,211.0,6850.0,52.52,13.405,,,671.0,"Berlin, Germany",212.13632694674587,2.7289187790998453
Brandenburg,Germany,2020-06-20 04:33:19,3374.0,170.0,3100.0,52.4125,12.5316,,,104.0,"Brandenburg, Germany",134.31972473612782,5.038529934795496
Bremen,Germany,2020-06-20 04:33:19,1639.0,49.0,1500.0,53.0793,8.8017,,,90.0,"Bremen, Germany",239.97563639664645,2.989627821842587
Hamburg,Germany,2020-06-20 04:33:19,5159.0,259.0,4800.0,53.5511,9.9937,,,100.0,"Hamburg, Germany",280.20089301474763,5.020352781546811
Hessen,Germany,2020-06-20 04:33:19,10503.0,499.0,9600.0,50.6521,9.1624,,,404.0,"Hessen, Germany",167.62400513644766,4.751023517090355
Mecklenburg-Vorpommern,Germany,2020-06-20 04:33:19,791.0,20.0,750.0,53.6127,12.4296,,,21.0,"Mecklenburg-Vorpommern, Germany",49.14035441937037,2.528445006321113
Niedersachsen,Germany,2020-06-20 04:33:19,13097.0,620.0,11600.0,52.6367,9.8451,,,877.0,"Niedersachsen, Germany",164.0724750101723,4.733908528670688
Nordrhein-Westfalen,Germany,2020-06-20 04:33:19,40434.0,1660.0,36600.0,51.4332,7.6616,,,2174.0,"Nordrhein-Westfalen, Germany",225.47698050890526,4.105455804520949
Rheinland-Pfalz,Germany,2020-06-20 04:33:19,6889.0,234.0,6497.0,50.1183,7.309,,,158.0,"Rheinland-Pfalz, Germany",168.64781127504503,3.396719407751488
Saarland,Germany,2020-06-20 04:33:19,2774.0,171.0,2557.0,49.3964,7.023,,,46.0,"Saarland, Germany",280.05803077003844,6.164383561643835
Sachsen,Germany,2020-06-20 04:33:19,5398.0,221.0,5075.0,51.1045,13.2017,,,102.0,"Sachsen, Germany",132.37085320347032,4.094108929233048
Sachsen-Anhalt,Germany,2020-06-20 04:33:19,1840.0,57.0,1627.0,51.9503,11.6923,,,156.0,"Sachsen-Anhalt, Germany",83.32122005813467,3.097826086956522
Schleswig-Holstein,Germany,2020-06-20 04:33:19,3131.0,152.0,2979.0,54.2194,9.6961,,,0.0,"Schleswig-Holstein, Germany",108.088066746021,4.854679016288726
Thuringen,Germany,2020-06-20 04:33:19,3206.0,178.0,2920.0,51.011,10.8453,,,108.0,"Thuringen, Germany",149.59323797503203,5.552089831565814
Unknown,Germany,2020-06-20 04:33:19,1251.0,0.0,0.0,,,,,1251.0,"Unknown, Germany",,0.0
Baden-Wurttemberg,Germany,2020-06-21 04:33:19,35282.0,1824.0,33100.0,48.6616,9.3501,,,358.0,"Baden-Wurttemberg, Germany",318.730699840725,5.16977495606825
Bayern,Germany,2020-06-21 04:33:19,47827.0,2566.0,44600.0,48.7904,11.4979,,,661.0,"Bayern, Germany",365.741534135354,5.365170301294248
Berlin,Germany,2020-06-21 04:33:19,7803.0,211.0,6874.0,52.52,13.405,,,718.0,"Berlin, Germany",214.08429373583263,2.7040881712161995
Brandenburg,Germany,2020-06-21 04:33:19,3387.0,170.0,3100.0,52.4125,12.5316,,,117.0,"Brandenburg, Germany",134.837257759711,5.019191024505462
Bremen,Germany,2020-06-21 04:33:19,1648.0,49.0,1500.0,53.0793,8.8017,,,99.0,"Bremen, Germany",241.29337936648773,2.9733009708737863
Hamburg,Germany,2020-06-21 04:33:19,5162.0,259.0,4800.0,53.5511,9.9937,,,103.0,"Hamburg, Germany",280.3638320880262,5.017435102673383
Hessen,Germany,2020-06-21 04:33:19,10556.0,500.0,9700.0,50.6521,9.1624,,,356.0,"Hessen, Germany",168.46986558319927,4.736642667677152
Mecklenburg-Vorpommern,Germany,2020-06-21 04:33:19,792.0,20.0,752.0,53.6127,12.4296,,,20.0,"Mecklenburg-Vorpommern, Germany",49.20247876124061,2.525252525252525
Niedersachsen,Germany,2020-06-21 04:33:19,13136.0,620.0,11700.0,52.6367,9.8451,,,816.0,"Niedersachsen, Germany",164.56104693697972,4.719853836784409
Nordrhein-Westfalen,Germany,2020-06-21 04:33:19,40434.0,1663.0,36800.0,51.4332,7.6616,,,1971.0,"Nordrhein-Westfalen, Germany",225.47698050890526,4.112875302962854
Rheinland-Pfalz,Germany,2020-06-21 04:33:19,6903.0,234.0,6507.0,50.1183,7.309,,,162.0,"Rheinland-Pfalz, Germany",168.9905416216629,3.3898305084745757
Saarland,Germany,2020-06-21 04:33:19,2776.0,171.0,2563.0,49.3964,7.023,,,42.0,"Saarland, Germany",280.25994715848117,6.159942363112393
Sachsen,Germany,2020-06-21 04:33:19,5408.0,221.0,5075.0,51.1045,13.2017,,,112.0,"Sachsen, Germany",132.61607523608134,4.086538461538462
Sachsen-Anhalt,Germany,2020-06-21 04:33:19,1840.0,57.0,1627.0,51.9503,11.6923,,,156.0,"Sachsen-Anhalt, Germany",83.32122005813467,3.097826086956522
Schleswig-Holstein,Germany,2020-06-21 04:33:19,3133.0,152.0,2981.0,54.2194,9.6961,,,0.0,"Schleswig-Holstein, Germany",108.15711054464509,4.851579955314394
Thuringen,Germany,2020-06-21 04:33:19,3211.0,178.0,2930.0,51.011,10.8453,,,103.0,"Thuringen, Germany",149.82653996813096,5.54344440984117
